timestamp,percentage,status
2025-08-13 08:47:29,80,CHARGING
2025-08-13 08:49:00,81,CHARGING
2025-08-13 08:50:40,82,CHARGING
2025-08-13 08:52:11,83,CHARGING
2025-08-13 08:53:42,84,CHARGING
2025-08-13 08:55:23,85,CHARGING
2025-08-13 08:57:14,86,CHARGING
2025-08-13 08:58:55,87,CHARGING
2025-08-13 09:00:57,88,CHARGING
2025-08-13 09:03:19,89,CHARGING
2025-08-13 09:05:20,90,CHARGING
2025-08-13 09:07:51,91,CHARGING
2025-08-13 09:10:02,92,CHARGING
2025-08-13 09:12:33,93,CHARGING
2025-08-13 09:15:15,94,CHARGING
2025-08-13 09:17:56,95,CHARGING
2025-08-13 09:21:18,96,CHARGING
2025-08-13 09:25:29,96,DISCHARGING
2025-08-13 09:37:50,95,DISCHARGING
2025-08-13 09:45:56,94,DISCHARGING
2025-08-13 09:53:22,93,DISCHARGING
2025-08-13 09:59:45,92,DISCHARGING
2025-08-13 10:04:47,91,DISCHARGING
2025-08-13 10:13:59,90,DISCHARGING
2025-08-13 10:20:02,89,DISCHARGING
2025-08-13 10:28:59,88,DISCHARGING
2025-08-13 11:04:25,87,DISCHARGING
2025-08-13 11:09:42,86,DISCHARGING
2025-08-13 11:14:44,85,DISCHARGING
2025-08-13 11:19:06,84,DISCHARGING
2025-08-13 11:26:10,83,DISCHARGING
2025-08-13 11:31:32,82,DISCHARGING
2025-08-13 11:36:45,81,DISCHARGING
2025-08-13 11:41:57,80,DISCHARGING
2025-08-13 11:47:09,79,DISCHARGING
2025-08-13 11:51:20,78,DISCHARGING
2025-08-13 11:55:33,77,DISCHARGING
2025-08-13 12:02:47,76,DISCHARGING
2025-08-13 12:14:35,75,DISCHARGING
2025-08-13 12:20:58,74,DISCHARGING
2025-08-13 12:26:00,73,DISCHARGING
2025-08-13 12:31:22,72,DISCHARGING
2025-08-13 12:41:07,71,DISCHARGING
2025-08-13 12:44:18,70,DISCHARGING
2025-08-13 12:48:30,69,DISCHARGING
2025-08-13 12:51:31,68,DISCHARGING
2025-08-13 13:04:36,67,DISCHARGING
2025-08-13 13:09:17,66,DISCHARGING
2025-08-13 13:16:00,65,DISCHARGING
2025-08-13 13:19:01,64,DISCHARGING
2025-08-13 13:23:23,63,DISCHARGING
2025-08-13 13:35:47,62,DISCHARGING
2025-08-13 13:39:47,61,DISCHARGING
2025-08-13 13:49:46,60,DISCHARGING
2025-08-13 13:50:47,59,DISCHARGING
2025-08-13 13:54:59,58,DISCHARGING
2025-08-13 13:59:01,57,DISCHARGING
2025-08-13 14:03:23,56,DISCHARGING
2025-08-13 14:08:25,55,DISCHARGING
2025-08-13 14:12:47,54,DISCHARGING
2025-08-13 14:17:44,53,DISCHARGING
2025-08-13 14:21:50,52,DISCHARGING
2025-08-13 14:26:53,51,DISCHARGING
2025-08-13 14:32:15,50,DISCHARGING
2025-08-13 14:45:13,49,DISCHARGING
2025-08-13 15:13:27,48,DISCHARGING
2025-08-13 15:36:48,47,DISCHARGING
2025-08-13 15:56:55,46,DISCHARGING
2025-08-13 16:04:58,45,DISCHARGING
2025-08-13 16:08:59,44,DISCHARGING
2025-08-13 16:16:53,43,DISCHARGING
2025-08-13 16:37:23,42,DISCHARGING
2025-08-13 16:50:40,41,DISCHARGING
2025-08-13 16:56:02,40,DISCHARGING
2025-08-13 17:02:15,39,DISCHARGING
2025-08-13 17:07:27,38,DISCHARGING
2025-08-13 17:12:31,37,DISCHARGING
2025-08-13 17:19:55,36,DISCHARGING
2025-08-13 17:32:18,35,DISCHARGING
2025-08-13 17:36:20,34,DISCHARGING
2025-08-13 17:48:10,33,DISCHARGING
2025-08-13 17:52:21,32,DISCHARGING
2025-08-13 17:56:33,31,DISCHARGING
2025-08-13 18:00:45,30,DISCHARGING
2025-08-13 18:04:46,29,DISCHARGING
2025-08-13 18:08:08,28,DISCHARGING
2025-08-13 18:11:09,27,DISCHARGING
2025-08-13 18:15:20,26,DISCHARGING
2025-08-13 18:19:33,25,DISCHARGING
2025-08-13 18:23:35,24,DISCHARGING
2025-08-13 18:27:57,23,DISCHARGING
2025-08-13 18:30:58,22,DISCHARGING
2025-08-13 18:33:59,21,DISCHARGING
2025-08-13 18:38:21,20,DISCHARGING
2025-08-13 18:42:23,19,DISCHARGING
2025-08-13 18:45:34,18,DISCHARGING
2025-08-13 18:49:46,17,DISCHARGING
2025-08-13 18:52:47,16,DISCHARGING
2025-08-13 18:56:08,15,DISCHARGING
2025-08-13 19:00:10,14,DISCHARGING
2025-08-13 19:04:21,13,DISCHARGING
2025-08-13 19:07:33,12,DISCHARGING
2025-08-13 19:11:34,11,DISCHARGING
2025-08-13 19:13:15,10,DISCHARGING
2025-08-13 19:16:59,9,DISCHARGING
2025-08-13 19:20:30,8,DISCHARGING
2025-08-13 19:24:32,7,DISCHARGING
2025-08-13 19:27:44,6,DISCHARGING
2025-08-13 19:29:14,5,DISCHARGING
2025-08-13 19:32:56,4,DISCHARGING
2025-08-13 19:35:47,3,DISCHARGING
2025-08-13 19:39:39,2,DISCHARGING
2025-08-13 19:42:20,2,CHARGING
2025-08-13 19:43:00,3,CHARGING
2025-08-13 19:43:51,4,CHARGING
2025-08-13 19:44:41,5,CHARGING
2025-08-13 19:45:11,6,CHARGING
2025-08-13 19:46:02,7,CHARGING
2025-08-13 19:46:52,8,CHARGING
2025-08-13 19:47:43,9,CHARGING
2025-08-13 19:48:33,10,CHARGING
2025-08-13 19:49:33,11,CHARGING
2025-08-13 19:50:24,12,CHARGING
2025-08-13 19:51:04,13,CHARGING
2025-08-13 19:51:44,14,CHARGING
2025-08-13 19:52:24,15,CHARGING
2025-08-13 19:53:15,16,CHARGING
2025-08-13 19:54:05,17,CHARGING
2025-08-13 19:54:55,18,CHARGING
2025-08-13 19:55:46,19,CHARGING
2025-08-13 19:56:36,20,CHARGING
2025-08-13 19:57:36,21,CHARGING
2025-08-13 19:58:37,22,CHARGING
2025-08-13 19:59:47,23,CHARGING
2025-08-13 20:00:58,24,CHARGING
2025-08-13 20:01:58,25,CHARGING
2025-08-13 20:02:59,26,CHARGING
2025-08-13 20:03:59,27,CHARGING
2025-08-13 20:04:59,28,CHARGING
2025-08-13 20:06:00,29,CHARGING
2025-08-13 20:07:10,30,CHARGING
2025-08-13 20:08:10,31,CHARGING
2025-08-13 20:09:21,32,CHARGING
2025-08-13 20:10:21,33,CHARGING
2025-08-13 20:11:12,34,CHARGING
2025-08-13 20:12:12,35,CHARGING
2025-08-13 20:13:22,36,CHARGING
2025-08-13 20:14:23,37,CHARGING
2025-08-13 20:15:23,38,CHARGING
2025-08-13 20:16:24,39,CHARGING
2025-08-13 20:17:24,40,CHARGING
2025-08-13 20:18:34,40,DISCHARGING
2025-08-13 20:43:22,40,NOT_CHARGING
2025-08-13 20:43:35,40,CHARGING
2025-08-13 20:44:15,41,CHARGING
2025-08-13 20:44:36,42,CHARGING
2025-08-13 20:44:56,43,CHARGING
2025-08-13 20:45:16,44,CHARGING
2025-08-13 20:45:36,45,CHARGING
2025-08-13 20:45:56,46,CHARGING
2025-08-13 20:46:16,47,CHARGING
2025-08-13 20:46:36,48,CHARGING
2025-08-13 20:47:06,49,CHARGING
2025-08-13 20:48:37,50,CHARGING
2025-08-13 20:50:18,51,CHARGING
2025-08-13 20:51:28,52,CHARGING
2025-08-13 20:54:09,53,CHARGING
2025-08-13 20:56:10,54,CHARGING
2025-08-13 20:58:30,55,CHARGING
2025-08-13 21:00:41,56,CHARGING
2025-08-13 21:03:02,57,CHARGING
2025-08-13 21:05:43,58,CHARGING
2025-08-13 21:09:14,59,CHARGING
2025-08-13 21:12:46,60,CHARGING
2025-08-13 21:16:57,61,CHARGING
2025-08-13 21:21:40,62,CHARGING
2025-08-13 21:26:21,63,CHARGING
2025-08-13 21:28:32,63,DISCHARGING
2025-08-13 21:30:43,62,DISCHARGING
2025-08-13 21:34:54,61,DISCHARGING
2025-08-13 21:40:06,60,DISCHARGING
2025-08-13 21:44:49,60,CHARGING
2025-08-13 21:51:42,60,DISCHARGING
2025-08-13 21:54:02,59,DISCHARGING
2025-08-13 21:58:14,58,DISCHARGING
2025-08-13 22:02:15,58,CHARGING
2025-08-13 22:08:48,59,CHARGING
2025-08-13 22:14:50,60,CHARGING
2025-08-13 22:20:12,61,CHARGING
2025-08-13 22:25:44,62,CHARGING
2025-08-13 22:30:56,63,CHARGING
2025-08-13 22:36:07,64,CHARGING
2025-08-13 22:40:59,65,CHARGING
2025-08-13 22:46:11,66,CHARGING
2025-08-13 22:49:02,67,CHARGING
2025-08-13 22:52:24,68,CHARGING
2025-08-13 22:55:05,69,CHARGING
2025-08-13 22:58:26,70,CHARGING
2025-08-13 23:01:37,71,CHARGING
2025-08-13 23:04:49,72,CHARGING
2025-08-13 23:08:10,73,CHARGING
2025-08-13 23:11:11,74,CHARGING
2025-08-13 23:13:52,75,CHARGING
2025-08-13 23:15:43,76,CHARGING
2025-08-13 23:17:34,77,CHARGING
2025-08-13 23:20:05,78,CHARGING
2025-08-13 23:22:46,79,CHARGING
2025-08-13 23:24:37,80,CHARGING
2025-08-13 23:26:48,81,CHARGING
2025-08-13 23:29:09,82,CHARGING
2025-08-13 23:31:09,83,CHARGING
2025-08-13 23:33:00,84,CHARGING
2025-08-13 23:35:11,85,CHARGING
2025-08-13 23:38:02,86,CHARGING
2025-08-13 23:41:14,87,CHARGING
2025-08-13 23:44:25,88,CHARGING
2025-08-13 23:47:26,89,CHARGING
2025-08-13 23:49:57,90,CHARGING
2025-08-13 23:52:28,91,CHARGING
2025-08-13 23:55:50,92,CHARGING
2025-08-13 23:58:51,93,CHARGING
