timestamp,percentage,status
2025-08-10 18:16:39,37,DISCHARGING
2025-08-10 18:27:03,36,DISCHARGING
2025-08-10 18:43:21,35,DISCHARGING
2025-08-10 18:46:24,34,DISCHARGING
2025-08-10 18:49:25,33,DISCHARGING
2025-08-10 18:52:47,32,DISCHARGING
2025-08-10 18:55:48,31,DISCHARGING
2025-08-10 18:59:51,30,DISCHARGING
2025-08-10 19:04:13,29,DISCHARGING
2025-08-10 19:07:15,28,DISCHARGING
2025-08-10 19:11:37,27,DISCHARGING
2025-08-10 19:14:38,26,DISCHARGING
2025-08-10 19:17:40,25,DISCHARGING
2025-08-10 19:20:51,24,DISCHARGING
2025-08-10 19:24:02,23,DISCHARGING
2025-08-10 19:27:04,22,DISCHARGING
2025-08-10 19:30:15,21,DISCHARGING
2025-08-10 19:33:27,20,DISCHARGING
2025-08-10 19:36:28,19,DISCHARGING
2025-08-10 19:38:39,18,DISCHARGING
2025-08-10 19:41:40,17,DISCHARGING
2025-08-10 19:50:04,16,DISCHARGING
2025-08-10 19:53:01,15,DISCHARGING
2025-08-10 19:55:12,14,DISCHARGING
2025-08-10 19:58:13,13,DISCHARGING
2025-08-10 20:07:22,12,DISCHARGING
2025-08-10 20:11:21,11,DISCHARGING
2025-08-10 20:12:22,10,DISCHARGING
2025-08-10 20:15:33,9,DISCHARGING
2025-08-10 20:18:45,8,DISCHARGING
2025-08-10 20:21:06,7,DISCHARGING
2025-08-10 20:24:31,6,DISCHARGING
2025-08-10 20:25:31,5,DISCHARGING
2025-08-10 20:34:49,4,DISCHARGING
2025-08-10 20:38:51,3,DISCHARGING
2025-08-10 20:44:13,2,DISCHARGING
2025-08-10 20:53:42,1,DISCHARGING
2025-08-10 21:05:59,1,CHARGING
2025-08-10 21:06:29,2,CHARGING
2025-08-10 21:06:49,3,CHARGING
2025-08-10 21:07:29,4,CHARGING
2025-08-10 21:08:20,5,CHARGING
2025-08-10 21:09:10,6,CHARGING
2025-08-10 21:10:01,7,CHARGING
2025-08-10 21:10:41,8,CHARGING
2025-08-10 21:11:31,9,CHARGING
2025-08-10 21:12:22,10,CHARGING
2025-08-10 21:13:12,11,CHARGING
2025-08-10 21:14:03,12,CHARGING
2025-08-10 21:14:53,13,CHARGING
2025-08-10 21:15:33,14,CHARGING
2025-08-10 21:16:24,15,CHARGING
2025-08-10 21:17:14,16,CHARGING
2025-08-10 21:18:05,17,CHARGING
2025-08-10 21:18:35,18,CHARGING
2025-08-10 21:19:25,19,CHARGING
2025-08-10 21:20:26,20,CHARGING
2025-08-10 21:21:06,21,CHARGING
2025-08-10 21:21:57,22,CHARGING
2025-08-10 21:22:57,23,CHARGING
2025-08-10 21:23:57,24,CHARGING
2025-08-10 21:24:58,25,CHARGING
2025-08-10 21:26:09,26,CHARGING
2025-08-10 21:26:49,27,CHARGING
2025-08-10 21:27:39,28,CHARGING
2025-08-10 21:28:30,29,CHARGING
2025-08-10 21:29:20,30,CHARGING
2025-08-10 21:30:20,31,CHARGING
2025-08-10 21:31:11,32,CHARGING
2025-08-10 21:32:01,33,CHARGING
2025-08-10 21:32:52,34,CHARGING
2025-08-10 21:33:42,35,CHARGING
2025-08-10 21:34:32,36,CHARGING
2025-08-10 21:35:23,37,CHARGING
2025-08-10 21:36:03,38,CHARGING
2025-08-10 21:36:54,39,CHARGING
2025-08-10 21:37:34,40,CHARGING
2025-08-10 21:38:14,41,CHARGING
2025-08-10 21:39:05,42,CHARGING
2025-08-10 21:39:55,43,CHARGING
2025-08-10 21:40:46,44,CHARGING
2025-08-10 21:41:36,45,CHARGING
2025-08-10 21:42:28,46,CHARGING
2025-08-10 21:43:19,47,CHARGING
2025-08-10 21:44:19,48,CHARGING
2025-08-10 21:45:10,49,CHARGING
2025-08-10 21:46:10,50,CHARGING
2025-08-10 21:47:00,51,CHARGING
2025-08-10 21:47:51,52,CHARGING
2025-08-10 21:48:51,53,CHARGING
2025-08-10 21:49:42,54,CHARGING
2025-08-10 21:50:42,55,CHARGING
2025-08-10 21:52:13,56,CHARGING
2025-08-10 21:53:13,57,CHARGING
2025-08-10 21:54:24,58,CHARGING
2025-08-10 21:55:25,59,CHARGING
2025-08-10 21:56:25,60,CHARGING
2025-08-10 21:57:15,61,CHARGING
2025-08-10 21:58:26,62,CHARGING
2025-08-10 21:59:27,63,CHARGING
2025-08-10 22:00:27,64,CHARGING
2025-08-10 22:01:28,65,CHARGING
2025-08-10 22:02:28,66,CHARGING
2025-08-10 22:03:29,67,CHARGING
2025-08-10 22:04:49,68,CHARGING
2025-08-10 22:06:00,69,CHARGING
2025-08-10 22:07:00,70,CHARGING
2025-08-10 22:08:11,71,CHARGING
2025-08-10 22:09:21,72,CHARGING
2025-08-10 22:10:32,73,CHARGING
2025-08-10 22:11:43,74,CHARGING
2025-08-10 22:13:03,75,CHARGING
2025-08-10 22:14:04,76,CHARGING
2025-08-10 22:15:14,77,CHARGING
2025-08-10 22:16:55,78,CHARGING
2025-08-10 22:18:25,79,CHARGING
2025-08-10 22:19:46,80,CHARGING
2025-08-10 22:21:17,81,CHARGING
2025-08-10 22:22:47,82,CHARGING
2025-08-10 22:24:28,83,CHARGING
2025-08-10 22:25:49,84,CHARGING
2025-08-10 22:27:49,85,CHARGING
2025-08-10 22:29:30,86,CHARGING
2025-08-10 22:31:21,87,CHARGING
2025-08-10 22:33:32,88,CHARGING
2025-08-10 22:35:42,89,CHARGING
2025-08-10 22:38:14,90,CHARGING
2025-08-10 22:40:45,91,CHARGING
2025-08-10 22:42:56,92,CHARGING
2025-08-10 22:45:17,93,CHARGING
2025-08-10 22:47:59,94,CHARGING
2025-08-10 22:50:10,95,CHARGING
2025-08-10 22:52:51,96,CHARGING
2025-08-10 22:55:33,97,CHARGING
2025-08-10 22:59:04,98,CHARGING
2025-08-10 23:02:46,99,CHARGING
2025-08-10 23:06:48,100,CHARGING
2025-08-10 23:51:08,100,FULL
2025-08-10 23:57:40,100,CHARGING
