2025-08-04 01:39:37,10,DISCHARGING
2025-08-04 01:40:37,11,CHARGING
2025-08-04 01:41:38,12,CHARGING
2025-08-04 01:42:39,13,CHARGING
2025-08-04 01:43:39,14,CHARGING
2025-08-04 01:44:39,16,CHARGING
2025-08-04 01:45:39,17,CHARGING
2025-08-04 01:46:39,18,CHARGING
2025-08-04 01:47:39,19,CHARGING
2025-08-04 01:48:39,20,CHARGING
2025-08-04 01:49:39,22,CHARGING
2025-08-04 01:50:39,23,CHARGING
2025-08-04 01:51:39,24,CHARGING
2025-08-04 01:52:39,25,CHARGING
2025-08-04 01:53:40,26,CHARGING
2025-08-04 01:54:40,27,CHARGING
2025-08-04 01:55:41,29,CHARGING
2025-08-04 01:56:41,30,CHARGING
2025-08-04 01:57:41,31,CHARGING
2025-08-04 01:58:42,32,CHARGING
2025-08-04 01:59:42,33,CHARGING
2025-08-04 02:00:42,34,CHARGING
2025-08-04 02:01:42,35,CHARGING
2025-08-04 02:03:44,36,CHARGING
2025-08-04 02:04:44,37,CHARGING
2025-08-04 02:05:44,38,CHARGING
2025-08-04 02:06:45,39,CHARGING
2025-08-04 02:07:45,40,CHARGING
2025-08-04 02:08:45,41,CHARGING
2025-08-04 02:09:45,42,CHARGING
2025-08-04 02:10:46,43,CHARGING
2025-08-04 02:11:46,44,CHARGING
2025-08-04 02:12:46,45,CHARGING
2025-08-04 02:13:47,46,CHARGING
2025-08-04 02:14:49,47,CHARGING
2025-08-04 02:15:49,48,CHARGING
2025-08-04 02:16:49,49,CHARGING
2025-08-04 02:17:49,50,CHARGING
2025-08-04 02:18:49,51,CHARGING
2025-08-04 02:20:49,53,CHARGING
2025-08-04 02:21:49,54,CHARGING
2025-08-04 02:22:49,55,CHARGING
2025-08-04 02:23:50,56,CHARGING
2025-08-04 02:24:50,57,CHARGING
2025-08-04 02:25:50,58,CHARGING
2025-08-04 02:26:50,59,CHARGING
2025-08-04 02:27:50,60,CHARGING
2025-08-04 02:28:50,61,CHARGING
2025-08-04 02:29:50,62,CHARGING
2025-08-04 02:30:50,63,CHARGING
2025-08-04 02:31:50,64,CHARGING
2025-08-04 02:32:50,65,CHARGING
2025-08-04 02:33:50,66,CHARGING
2025-08-04 02:34:51,67,CHARGING
