timestamp,percentage,status
2025-08-08 00:02:30,27,DISCHARGING
2025-08-08 00:10:52,26,DISCHARGING
2025-08-08 00:19:37,25,DISCHARGING
2025-08-08 00:25:44,19,DISCHARGING
2025-08-08 03:27:29,18,DISCHARGING
2025-08-08 03:50:45,16,DISCHARGING
2025-08-08 04:07:04,15,DISCHARGING
2025-08-08 04:16:17,14,DISCHARGING
2025-08-08 04:20:40,13,DISCHARGING
2025-08-08 04:24:43,12,DISCHARGING
2025-08-08 04:34:07,11,DISCHARGING
2025-08-08 04:49:30,10,DISCHARGING
2025-08-08 06:28:03,9,DISCHARGING
2025-08-08 06:54:28,8,DISCHARGING
2025-08-08 07:27:40,7,DISCHARGING
2025-08-08 07:45:32,6,DISCHARGING
2025-08-08 07:48:13,5,DISCHARGING
2025-08-08 07:54:45,5,CHARGING
2025-08-08 07:55:25,6,CHARGING
2025-08-08 07:56:16,7,CHARGING
2025-08-08 07:56:56,8,CHARGING
2025-08-08 07:57:36,9,CHARGING
2025-08-08 07:58:37,10,CHARGING
2025-08-08 07:59:27,11,CHARGING
2025-08-08 08:00:18,12,CHARGING
2025-08-08 08:01:08,13,CHARGING
2025-08-08 08:01:59,14,CHARGING
2025-08-08 08:02:29,15,CHARGING
2025-08-08 08:03:09,16,CHARGING
2025-08-08 08:03:59,17,CHARGING
2025-08-08 08:04:40,18,CHARGING
2025-08-08 08:05:30,19,CHARGING
2025-08-08 08:06:01,20,CHARGING
2025-08-08 08:06:51,21,CHARGING
2025-08-08 08:07:41,22,CHARGING
2025-08-08 08:08:22,23,CHARGING
2025-08-08 08:09:12,24,CHARGING
2025-08-08 08:10:02,25,CHARGING
2025-08-08 08:10:53,26,CHARGING
2025-08-08 08:11:23,27,CHARGING
2025-08-08 08:12:14,28,CHARGING
2025-08-08 08:12:54,29,CHARGING
2025-08-08 08:13:44,30,CHARGING
2025-08-08 08:14:25,31,CHARGING
2025-08-08 08:15:15,32,CHARGING
2025-08-08 08:15:45,33,CHARGING
2025-08-08 08:16:36,34,CHARGING
2025-08-08 08:17:16,35,CHARGING
2025-08-08 08:18:07,36,CHARGING
2025-08-08 08:18:57,37,CHARGING
2025-08-08 08:19:57,38,CHARGING
2025-08-08 08:20:38,39,CHARGING
2025-08-08 08:21:49,40,CHARGING
2025-08-08 08:22:39,41,CHARGING
2025-08-08 08:23:40,42,CHARGING
2025-08-08 08:24:30,43,CHARGING
2025-08-08 08:25:21,44,CHARGING
2025-08-08 08:26:21,45,CHARGING
2025-08-08 08:27:22,46,CHARGING
2025-08-08 08:28:12,47,CHARGING
2025-08-08 08:29:13,48,CHARGING
2025-08-08 08:30:03,49,CHARGING
2025-08-08 08:31:04,50,CHARGING
2025-08-08 08:32:24,51,CHARGING
2025-08-08 08:33:25,52,CHARGING
2025-08-08 08:34:25,53,CHARGING
2025-08-08 08:35:26,54,CHARGING
2025-08-08 08:36:16,55,CHARGING
2025-08-08 08:37:17,56,CHARGING
2025-08-08 08:38:17,57,CHARGING
2025-08-08 08:39:28,58,CHARGING
2025-08-08 08:40:28,59,CHARGING
2025-08-08 08:41:29,60,CHARGING
2025-08-08 08:42:40,61,CHARGING
2025-08-08 08:44:00,62,CHARGING
2025-08-08 08:45:01,63,CHARGING
2025-08-08 08:46:01,64,CHARGING
2025-08-08 08:47:12,65,CHARGING
2025-08-08 08:48:12,66,CHARGING
2025-08-08 08:49:23,67,CHARGING
2025-08-08 08:50:34,68,CHARGING
2025-08-08 08:51:34,69,CHARGING
2025-08-08 08:52:55,70,CHARGING
2025-08-08 08:53:55,71,CHARGING
2025-08-08 08:55:16,72,CHARGING
2025-08-08 08:56:37,73,CHARGING
2025-08-08 08:57:47,74,CHARGING
2025-08-08 08:59:18,75,CHARGING
2025-08-08 09:00:39,76,CHARGING
2025-08-08 09:02:00,77,CHARGING
2025-08-08 09:03:41,78,CHARGING
2025-08-08 09:05:02,79,CHARGING
2025-08-08 09:06:52,80,CHARGING
2025-08-08 09:08:35,81,CHARGING
2025-08-08 09:10:16,82,CHARGING
2025-08-08 09:11:57,83,CHARGING
2025-08-08 09:13:38,84,CHARGING
2025-08-08 09:15:29,85,CHARGING
2025-08-08 09:17:20,86,CHARGING
2025-08-08 09:19:21,87,CHARGING
2025-08-08 09:21:42,88,CHARGING
2025-08-08 09:23:43,89,CHARGING
2025-08-08 09:26:04,90,CHARGING
2025-08-08 09:28:25,91,CHARGING
2025-08-08 09:31:07,92,CHARGING
2025-08-08 09:33:38,93,CHARGING
2025-08-08 09:36:30,94,CHARGING
2025-08-08 09:39:31,95,CHARGING
2025-08-08 09:42:33,96,CHARGING
2025-08-08 09:45:54,97,CHARGING
2025-08-08 09:49:36,98,CHARGING
2025-08-08 09:54:28,99,CHARGING
2025-08-08 09:58:50,100,CHARGING
2025-08-08 10:39:44,100,FULL
2025-08-08 10:41:22,100,DISCHARGING
2025-08-08 10:48:32,99,DISCHARGING
2025-08-08 10:53:44,98,DISCHARGING
2025-08-08 10:55:50,97,DISCHARGING
2025-08-08 10:58:54,96,DISCHARGING
2025-08-08 11:04:57,95,DISCHARGING
2025-08-08 11:08:32,94,DISCHARGING
2025-08-08 11:12:36,93,DISCHARGING
2025-08-08 11:18:09,92,DISCHARGING
2025-08-08 11:21:20,91,DISCHARGING
