timestamp,percentage,status
2025-08-05 00:02:01,100,DISCHARGING
2025-08-05 00:11:03,99,DISCHARGING
2025-08-05 00:19:23,98,DISCHARGING
2025-08-05 00:39:13,97,DISCHARGING
2025-08-05 00:49:07,96,DISCHARGING
2025-08-05 00:54:19,95,DISCHARGING
2025-08-05 01:01:43,94,DISCHARGING
2025-08-05 01:07:55,93,DISCHARGING
2025-08-05 01:15:08,92,DISCHARGING
2025-08-05 01:23:32,91,DISCHARGING
2025-08-05 03:26:06,90,DISCHARGING
2025-08-05 04:05:29,89,DISCHARGING
2025-08-05 04:28:29,88,DISCHARGING
2025-08-05 04:50:47,87,DISCHARGING
2025-08-05 05:08:53,86,DISCHARGING
2025-08-05 05:27:40,85,DISCHARGING
2025-08-05 05:36:03,84,DISCHARGING
2025-08-05 05:45:27,83,DISCHARGING
2025-08-05 05:53:41,82,DISCHARGING
2025-08-05 06:03:05,81,DISCHARGING
2025-08-05 06:12:29,80,DISCHARGING
2025-08-05 06:19:41,79,DISCHARGING
2025-08-05 06:27:04,78,DISCHARGING
2025-08-05 06:37:28,77,DISCHARGING
2025-08-05 06:49:03,76,DISCHARGING
2025-08-05 07:48:13,75,DISCHARGING
2025-08-05 09:32:35,74,DISCHARGING
2025-08-05 10:23:51,73,DISCHARGING
2025-08-05 10:34:39,72,DISCHARGING
2025-08-05 10:39:00,71,DISCHARGING
2025-08-05 10:45:09,70,DISCHARGING
2025-08-05 10:48:21,69,DISCHARGING
2025-08-05 10:52:22,68,DISCHARGING
2025-08-05 10:55:33,67,DISCHARGING
2025-08-05 10:59:45,66,DISCHARGING
2025-08-05 11:02:56,65,DISCHARGING
2025-08-05 11:07:08,64,DISCHARGING
2025-08-05 11:11:19,63,DISCHARGING
2025-08-05 11:17:55,62,DISCHARGING
2025-08-05 11:21:23,61,DISCHARGING
2025-08-05 11:24:24,60,DISCHARGING
2025-08-05 11:27:46,59,DISCHARGING
2025-08-05 11:30:47,58,DISCHARGING
2025-08-05 11:32:47,57,DISCHARGING
2025-08-05 11:37:10,56,DISCHARGING
2025-08-05 11:41:11,55,DISCHARGING
2025-08-05 11:44:22,54,DISCHARGING
2025-08-05 11:45:23,53,DISCHARGING
2025-08-05 11:47:34,52,DISCHARGING
2025-08-05 11:54:43,51,DISCHARGING
2025-08-05 11:57:45,50,DISCHARGING
2025-08-05 12:00:56,49,DISCHARGING
2025-08-05 12:05:08,48,DISCHARGING
2025-08-05 12:08:09,47,DISCHARGING
2025-08-05 12:11:31,46,DISCHARGING
2025-08-05 12:14:32,45,DISCHARGING
2025-08-05 12:17:34,44,DISCHARGING
2025-08-05 12:21:56,43,DISCHARGING
2025-08-05 12:23:56,42,DISCHARGING
2025-08-05 12:26:58,41,DISCHARGING
2025-08-05 12:28:59,40,DISCHARGING
2025-08-05 12:32:21,39,DISCHARGING
2025-08-05 12:35:23,38,DISCHARGING
2025-08-05 12:38:24,37,DISCHARGING
2025-08-05 12:41:45,36,DISCHARGING
2025-08-05 12:44:47,35,DISCHARGING
2025-08-05 12:47:58,34,DISCHARGING
2025-08-05 12:51:00,33,DISCHARGING
2025-08-05 12:54:11,32,DISCHARGING
2025-08-05 12:57:22,31,DISCHARGING
2025-08-05 12:59:23,30,DISCHARGING
2025-08-05 13:02:49,29,DISCHARGING
2025-08-05 13:11:38,28,DISCHARGING
2025-08-05 13:14:49,27,DISCHARGING
2025-08-05 13:17:00,26,DISCHARGING
2025-08-05 13:19:01,25,DISCHARGING
2025-08-05 13:21:02,24,DISCHARGING
2025-08-05 13:25:23,23,DISCHARGING
2025-08-05 13:30:28,22,DISCHARGING
2025-08-05 13:33:40,21,DISCHARGING
2025-08-05 13:38:52,20,DISCHARGING
2025-08-05 13:43:04,19,DISCHARGING
2025-08-05 13:47:16,18,DISCHARGING
2025-08-05 13:51:17,17,DISCHARGING
2025-08-05 13:55:29,16,DISCHARGING
2025-08-05 13:59:41,15,DISCHARGING
2025-08-05 14:03:53,14,DISCHARGING
2025-08-05 14:08:05,13,DISCHARGING
2025-08-05 14:12:16,12,DISCHARGING
2025-08-05 14:16:18,11,DISCHARGING
2025-08-05 14:20:40,10,DISCHARGING
2025-08-05 14:27:36,9,DISCHARGING
2025-08-05 14:32:40,8,DISCHARGING
2025-08-05 14:37:52,7,DISCHARGING
2025-08-05 14:43:15,6,DISCHARGING
2025-08-05 14:48:17,5,DISCHARGING
2025-08-05 14:53:39,4,DISCHARGING
2025-08-05 14:58:41,3,DISCHARGING
2025-08-05 15:05:04,2,DISCHARGING
2025-08-05 15:12:27,1,DISCHARGING
2025-08-05 15:12:58,1,CHARGING
2025-08-05 15:13:28,2,CHARGING
2025-08-05 15:14:08,3,CHARGING
2025-08-05 15:14:49,4,CHARGING
2025-08-05 15:15:39,5,CHARGING
2025-08-05 15:16:40,6,CHARGING
2025-08-05 15:17:50,7,CHARGING
2025-08-05 15:19:01,8,CHARGING
2025-08-05 15:20:41,9,CHARGING
2025-08-05 15:22:02,10,CHARGING
2025-08-05 15:23:33,11,CHARGING
2025-08-05 15:24:43,12,CHARGING
2025-08-05 15:26:14,13,CHARGING
2025-08-05 15:27:34,14,CHARGING
2025-08-05 15:29:45,15,CHARGING
2025-08-05 15:32:06,16,CHARGING
2025-08-05 15:33:27,17,CHARGING
2025-08-05 15:34:47,18,CHARGING
2025-08-05 15:36:18,19,CHARGING
2025-08-05 15:37:59,20,CHARGING
2025-08-05 15:39:19,21,CHARGING
2025-08-05 15:41:30,22,CHARGING
2025-08-05 15:43:31,23,CHARGING
2025-08-05 15:44:41,24,CHARGING
2025-08-05 15:46:12,25,CHARGING
2025-08-05 15:47:23,26,CHARGING
2025-08-05 15:48:53,27,CHARGING
2025-08-05 15:50:25,28,CHARGING
2025-08-05 15:51:45,29,CHARGING
2025-08-05 15:53:16,30,CHARGING
2025-08-05 15:54:37,31,CHARGING
2025-08-05 15:56:07,32,CHARGING
2025-08-05 15:57:18,33,CHARGING
2025-08-05 15:58:48,34,CHARGING
2025-08-05 16:00:19,35,CHARGING
2025-08-05 16:01:15,35,DISCHARGING
2025-08-05 16:44:46,34,DISCHARGING
2025-08-05 16:54:11,33,DISCHARGING
2025-08-05 17:05:36,32,DISCHARGING
2025-08-05 17:13:59,31,DISCHARGING
2025-08-05 17:29:21,30,DISCHARGING
2025-08-05 17:34:33,29,DISCHARGING
2025-08-05 17:41:56,28,DISCHARGING
2025-08-05 17:48:09,27,DISCHARGING
2025-08-05 17:54:32,26,DISCHARGING
2025-08-05 17:59:34,25,DISCHARGING
2025-08-05 18:05:57,24,DISCHARGING
2025-08-05 18:10:59,23,DISCHARGING
2025-08-05 18:15:00,23,CHARGING
2025-08-05 18:16:11,24,CHARGING
2025-08-05 18:17:11,25,CHARGING
2025-08-05 18:18:02,26,CHARGING
2025-08-05 18:18:52,27,CHARGING
2025-08-05 18:19:43,28,CHARGING
2025-08-05 18:20:33,29,CHARGING
2025-08-05 18:21:24,30,CHARGING
2025-08-05 18:22:14,31,CHARGING
2025-08-05 18:23:04,32,CHARGING
2025-08-05 18:23:55,33,CHARGING
2025-08-05 18:24:45,34,CHARGING
2025-08-05 18:25:36,35,CHARGING
2025-08-05 18:26:26,36,CHARGING
2025-08-05 18:27:17,37,CHARGING
2025-08-05 18:27:57,38,CHARGING
2025-08-05 18:28:47,39,CHARGING
2025-08-05 18:29:38,40,CHARGING
2025-08-05 18:30:18,41,CHARGING
2025-08-05 18:30:59,42,CHARGING
2025-08-05 18:31:49,43,CHARGING
2025-08-05 18:33:10,44,CHARGING
2025-08-05 18:34:41,45,CHARGING
2025-08-05 18:36:01,46,CHARGING
2025-08-05 18:37:02,47,CHARGING
2025-08-05 18:38:12,48,CHARGING
2025-08-05 18:39:23,49,CHARGING
2025-08-05 18:40:33,50,CHARGING
2025-08-05 18:42:04,51,CHARGING
2025-08-05 18:43:05,52,CHARGING
2025-08-05 18:44:15,53,CHARGING
2025-08-05 18:45:26,54,CHARGING
2025-08-05 18:46:46,55,CHARGING
2025-08-05 18:47:47,56,CHARGING
2025-08-05 18:48:58,57,CHARGING
2025-08-05 18:50:08,58,CHARGING
2025-08-05 18:51:19,59,CHARGING
2025-08-05 18:52:19,60,CHARGING
2025-08-05 18:53:40,61,CHARGING
2025-08-05 18:54:51,62,CHARGING
2025-08-05 18:56:01,63,CHARGING
2025-08-05 18:57:22,64,CHARGING
2025-08-05 18:58:22,65,CHARGING
2025-08-05 18:59:33,66,CHARGING
2025-08-05 19:01:06,67,CHARGING
2025-08-05 19:03:07,68,CHARGING
2025-08-05 19:03:17,68,DISCHARGING
2025-08-05 19:58:26,67,DISCHARGING
2025-08-05 20:08:58,66,DISCHARGING
2025-08-05 20:17:02,65,DISCHARGING
2025-08-05 20:24:25,64,DISCHARGING
2025-08-05 20:30:38,63,DISCHARGING
2025-08-05 20:38:48,62,DISCHARGING
2025-08-05 20:45:11,61,DISCHARGING
2025-08-05 20:52:24,60,DISCHARGING
2025-08-05 20:57:36,59,DISCHARGING
2025-08-05 21:02:58,58,DISCHARGING
2025-08-05 21:05:59,57,DISCHARGING
2025-08-05 21:09:00,56,DISCHARGING
2025-08-05 21:14:21,55,DISCHARGING
2025-08-05 21:17:22,54,DISCHARGING
2025-08-05 21:21:44,53,DISCHARGING
2025-08-05 21:25:45,52,DISCHARGING
