timestamp,percentage,status
2025-08-11 00:04:00,100,FULL
2025-08-11 00:11:54,100,CHARGING
2025-08-11 00:16:55,100,FULL
2025-08-11 00:31:42,100,CHARGING
2025-08-11 00:36:56,100,FULL
2025-08-11 01:01:47,100,CHARGING
2025-08-11 01:07:00,100,FULL
2025-08-11 01:44:16,100,CHARGING
2025-08-11 01:49:07,100,FULL
2025-08-11 02:53:07,100,CHARGING
2025-08-11 02:59:07,100,FULL
2025-08-11 04:00:33,100,DISCHARGING
2025-08-11 04:12:41,99,DISCHARGING
2025-08-11 04:21:56,98,DISCHARGING
2025-08-11 04:32:06,97,DISCHARGING
2025-08-11 05:21:44,96,DISCHARGING
2025-08-11 05:28:14,95,DISCHARGING
2025-08-11 05:36:14,94,DISCHARGING
2025-08-11 06:27:15,93,DISCHARGING
2025-08-11 06:36:53,92,DISCHARGING
2025-08-11 07:02:42,91,DISCHARGING
2025-08-11 07:28:11,90,DISCHARGING
2025-08-11 07:42:01,89,DISCHARGING
2025-08-11 07:56:40,88,DISCHARGING
2025-08-11 08:07:40,87,DISCHARGING
2025-08-11 08:28:31,86,DISCHARGING
2025-08-11 08:52:38,85,DISCHARGING
2025-08-11 09:14:26,84,DISCHARGING
2025-08-11 09:30:41,83,DISCHARGING
2025-08-11 09:39:18,82,DISCHARGING
2025-08-11 09:57:19,81,DISCHARGING
2025-08-11 10:17:51,80,DISCHARGING
2025-08-11 10:32:27,79,DISCHARGING
2025-08-11 10:39:20,78,DISCHARGING
2025-08-11 10:47:25,77,DISCHARGING
2025-08-11 10:51:37,76,DISCHARGING
2025-08-11 10:59:47,75,DISCHARGING
2025-08-11 11:16:50,74,DISCHARGING
2025-08-11 11:31:25,73,DISCHARGING
2025-08-11 11:38:19,72,DISCHARGING
2025-08-11 11:41:30,71,DISCHARGING
2025-08-11 11:45:42,70,DISCHARGING
2025-08-11 11:48:43,69,DISCHARGING
2025-08-11 11:53:05,68,DISCHARGING
2025-08-11 11:59:13,67,DISCHARGING
2025-08-11 12:01:23,66,DISCHARGING
2025-08-11 12:04:35,65,DISCHARGING
2025-08-11 12:07:36,64,DISCHARGING
2025-08-11 12:18:48,63,DISCHARGING
2025-08-11 12:30:37,62,DISCHARGING
2025-08-11 12:38:29,61,DISCHARGING
2025-08-11 12:44:41,60,DISCHARGING
2025-08-11 12:50:54,59,DISCHARGING
2025-08-11 12:57:17,58,DISCHARGING
2025-08-11 13:05:40,57,DISCHARGING
2025-08-11 13:07:11,56,DISCHARGING
2025-08-11 13:09:30,55,DISCHARGING
2025-08-11 13:11:45,54,DISCHARGING
2025-08-11 13:14:38,53,DISCHARGING
2025-08-11 13:27:35,52,DISCHARGING
2025-08-11 13:37:59,51,DISCHARGING
2025-08-11 13:48:24,50,DISCHARGING
2025-08-11 13:54:47,49,DISCHARGING
2025-08-11 14:04:15,48,DISCHARGING
2025-08-11 14:14:35,47,DISCHARGING
2025-08-11 14:18:37,46,DISCHARGING
2025-08-11 14:27:01,45,DISCHARGING
2025-08-11 14:34:27,44,DISCHARGING
2025-08-11 14:37:28,43,DISCHARGING
2025-08-11 14:41:50,42,DISCHARGING
2025-08-11 14:44:51,41,DISCHARGING
2025-08-11 14:48:53,40,DISCHARGING
2025-08-11 14:52:14,39,DISCHARGING
2025-08-11 14:57:17,38,DISCHARGING
2025-08-11 15:00:28,37,DISCHARGING
2025-08-11 15:02:39,36,DISCHARGING
2025-08-11 15:07:41,35,DISCHARGING
2025-08-11 15:10:53,34,DISCHARGING
2025-08-11 15:16:05,33,DISCHARGING
2025-08-11 15:19:16,32,DISCHARGING
2025-08-11 15:22:27,31,DISCHARGING
2025-08-11 15:26:39,30,DISCHARGING
2025-08-11 15:28:40,29,DISCHARGING
2025-08-11 15:31:51,28,DISCHARGING
2025-08-11 15:36:03,27,DISCHARGING
2025-08-11 15:38:04,26,DISCHARGING
2025-08-11 15:41:05,25,DISCHARGING
2025-08-11 15:44:16,24,DISCHARGING
2025-08-11 15:47:27,23,DISCHARGING
2025-08-11 15:50:29,22,DISCHARGING
2025-08-11 15:53:40,21,DISCHARGING
2025-08-11 15:57:52,20,DISCHARGING
2025-08-11 16:02:03,19,DISCHARGING
2025-08-11 16:05:15,18,DISCHARGING
2025-08-11 16:08:16,17,DISCHARGING
2025-08-11 16:12:38,16,DISCHARGING
2025-08-11 16:14:39,15,DISCHARGING
2025-08-11 16:17:00,14,DISCHARGING
2025-08-11 16:21:11,13,DISCHARGING
2025-08-11 16:24:23,12,DISCHARGING
2025-08-11 16:27:34,11,DISCHARGING
2025-08-11 16:32:39,10,DISCHARGING
2025-08-11 16:37:01,9,DISCHARGING
2025-08-11 16:42:05,8,DISCHARGING
2025-08-11 16:46:16,7,DISCHARGING
2025-08-11 16:51:29,6,DISCHARGING
2025-08-11 16:55:41,5,DISCHARGING
2025-08-11 17:00:53,4,DISCHARGING
2025-08-11 17:05:06,3,DISCHARGING
2025-08-11 17:17:24,3,CHARGING
2025-08-11 17:18:34,4,CHARGING
2025-08-11 17:18:55,5,CHARGING
2025-08-11 17:19:45,6,CHARGING
2025-08-11 17:20:25,7,CHARGING
2025-08-11 17:21:16,8,CHARGING
2025-08-11 17:21:56,9,CHARGING
2025-08-11 17:22:36,10,CHARGING
2025-08-11 17:23:27,11,CHARGING
2025-08-11 17:24:17,12,CHARGING
2025-08-11 17:25:08,13,CHARGING
2025-08-11 17:25:48,14,CHARGING
2025-08-11 17:26:49,15,CHARGING
2025-08-11 17:27:39,16,CHARGING
2025-08-11 17:28:09,17,CHARGING
2025-08-11 17:29:00,18,CHARGING
2025-08-11 17:29:51,19,CHARGING
2025-08-11 17:30:52,20,CHARGING
2025-08-11 17:32:13,21,CHARGING
2025-08-11 17:33:03,22,CHARGING
2025-08-11 17:34:04,23,CHARGING
2025-08-11 17:34:55,24,CHARGING
2025-08-11 17:35:55,25,CHARGING
2025-08-11 17:36:46,26,CHARGING
2025-08-11 17:37:36,27,CHARGING
2025-08-11 17:38:37,28,CHARGING
2025-08-11 17:39:27,29,CHARGING
2025-08-11 17:40:08,30,CHARGING
2025-08-11 17:41:08,31,CHARGING
2025-08-11 17:41:48,32,CHARGING
2025-08-11 17:42:39,33,CHARGING
2025-08-11 17:43:19,34,CHARGING
2025-08-11 17:44:10,35,CHARGING
2025-08-11 17:45:00,36,CHARGING
2025-08-11 17:45:51,37,CHARGING
2025-08-11 17:46:41,38,CHARGING
2025-08-11 17:47:21,39,CHARGING
2025-08-11 17:48:12,40,CHARGING
2025-08-11 17:49:02,41,CHARGING
2025-08-11 17:49:43,42,CHARGING
2025-08-11 17:50:33,43,CHARGING
2025-08-11 17:51:23,44,CHARGING
2025-08-11 17:52:24,45,CHARGING
2025-08-11 17:53:04,46,CHARGING
2025-08-11 17:53:55,47,CHARGING
2025-08-11 17:54:45,48,CHARGING
2025-08-11 17:55:36,49,CHARGING
2025-08-11 17:56:26,50,CHARGING
2025-08-11 17:57:16,51,CHARGING
2025-08-11 17:58:07,52,CHARGING
2025-08-11 17:58:57,53,CHARGING
2025-08-11 17:59:48,54,CHARGING
2025-08-11 18:00:28,55,CHARGING
2025-08-11 18:01:39,56,CHARGING
2025-08-11 18:02:29,57,CHARGING
2025-08-11 18:03:40,58,CHARGING
2025-08-11 18:04:30,59,CHARGING
2025-08-11 18:05:31,60,CHARGING
2025-08-11 18:06:21,61,CHARGING
2025-08-11 18:07:23,62,CHARGING
2025-08-11 18:08:13,63,CHARGING
2025-08-11 18:09:14,64,CHARGING
2025-08-11 18:10:14,65,CHARGING
2025-08-11 18:11:15,66,CHARGING
2025-08-11 18:12:25,67,CHARGING
2025-08-11 18:13:26,68,CHARGING
2025-08-11 18:14:26,69,CHARGING
2025-08-11 18:15:37,70,CHARGING
2025-08-11 18:16:37,71,CHARGING
2025-08-11 18:17:58,72,CHARGING
2025-08-11 18:18:59,73,CHARGING
2025-08-11 18:20:09,74,CHARGING
2025-08-11 18:21:30,75,CHARGING
2025-08-11 18:22:30,76,CHARGING
2025-08-11 18:23:51,77,CHARGING
2025-08-11 18:25:12,78,CHARGING
2025-08-11 18:26:33,79,CHARGING
2025-08-11 18:28:03,80,CHARGING
2025-08-11 18:29:14,81,CHARGING
2025-08-11 18:30:55,82,CHARGING
2025-08-11 18:32:26,83,CHARGING
2025-08-11 18:33:57,84,CHARGING
2025-08-11 18:35:27,85,CHARGING
2025-08-11 18:37:08,85,DISCHARGING
2025-08-11 18:45:23,85,CHARGING
2025-08-11 18:45:53,86,CHARGING
2025-08-11 18:46:14,87,CHARGING
2025-08-11 18:46:34,88,CHARGING
2025-08-11 18:47:24,88,DISCHARGING
2025-08-11 19:07:44,88,CHARGING
2025-08-11 19:08:34,89,CHARGING
2025-08-11 19:11:06,90,CHARGING
2025-08-11 19:13:19,91,CHARGING
2025-08-11 19:15:51,92,CHARGING
2025-08-11 19:18:23,93,CHARGING
2025-08-11 19:21:14,94,CHARGING
2025-08-11 19:24:25,95,CHARGING
