timestamp,percentage,status
2025-08-14 10:13:35,34,DISCHARGING
2025-08-14 10:17:37,33,DISCHARGING
2025-08-14 10:22:42,32,DISCHARGING
2025-08-14 10:26:44,31,DISCHARGING
2025-08-14 10:29:56,30,DISCHARGING
2025-08-14 10:34:08,29,DISCHARGING
2025-08-14 10:38:20,28,DISCHARGING
2025-08-14 10:41:31,27,DISCHARGING
2025-08-14 10:45:32,26,DISCHARGING
2025-08-14 10:49:44,25,DISCHARGING
2025-08-14 10:53:56,24,DISCHARGING
2025-08-14 10:59:08,23,DISCHARGING
2025-08-14 11:04:20,22,DISCHARGING
2025-08-14 11:10:29,21,DISCHARGING
2025-08-14 11:14:41,20,DISCHARGING
2025-08-14 11:19:06,19,DISCHARGING
2025-08-14 11:22:58,18,DISCHARGING
2025-08-14 11:27:10,17,DISCHARGING
2025-08-14 11:33:38,16,DISCHARGING
2025-08-14 11:40:31,15,DISCHARGING
2025-08-14 11:51:22,14,DISCHARGING
2025-08-14 11:53:34,13,DISCHARGING
2025-08-14 11:58:36,12,DISCHARGING
2025-08-14 12:02:58,11,DISCHARGING
2025-08-14 12:05:59,10,DISCHARGING
2025-08-14 12:10:01,9,DISCHARGING
2025-08-14 12:14:23,8,DISCHARGING
2025-08-14 12:19:21,7,DISCHARGING
2025-08-14 12:27:01,6,DISCHARGING
2025-08-14 12:28:42,5,DISCHARGING
2025-08-14 12:37:53,4,DISCHARGING
2025-08-14 12:39:06,3,DISCHARGING
2025-08-14 12:41:48,2,DISCHARGING
2025-08-14 13:04:37,2,CHARGING
2025-08-14 13:05:07,3,CHARGING
2025-08-14 13:05:58,4,CHARGING
2025-08-14 13:06:48,5,CHARGING
2025-08-14 13:07:48,6,CHARGING
2025-08-14 13:08:39,7,CHARGING
2025-08-14 13:09:29,8,CHARGING
2025-08-14 13:10:20,9,CHARGING
2025-08-14 13:11:10,10,CHARGING
2025-08-14 13:11:50,11,CHARGING
2025-08-14 13:12:31,12,CHARGING
2025-08-14 13:13:31,13,CHARGING
2025-08-14 13:14:22,14,CHARGING
2025-08-14 13:15:02,15,CHARGING
2025-08-14 13:15:53,16,CHARGING
2025-08-14 13:16:43,17,CHARGING
2025-08-14 13:17:33,18,CHARGING
2025-08-14 13:18:24,19,CHARGING
2025-08-14 13:19:14,20,CHARGING
2025-08-14 13:20:05,21,CHARGING
2025-08-14 13:20:55,22,CHARGING
2025-08-14 13:21:35,23,CHARGING
2025-08-14 13:22:46,24,CHARGING
2025-08-14 13:23:46,25,CHARGING
2025-08-14 13:24:57,26,CHARGING
2025-08-14 13:25:47,27,CHARGING
2025-08-14 13:26:38,28,CHARGING
2025-08-14 13:27:28,29,CHARGING
2025-08-14 13:28:09,30,CHARGING
2025-08-14 13:28:59,31,CHARGING
2025-08-14 13:29:39,32,CHARGING
2025-08-14 13:30:30,33,CHARGING
2025-08-14 13:31:20,34,CHARGING
2025-08-14 13:32:11,35,CHARGING
2025-08-14 13:33:01,36,CHARGING
2025-08-14 13:33:51,37,CHARGING
2025-08-14 13:34:42,38,CHARGING
2025-08-14 13:35:42,39,CHARGING
2025-08-14 13:36:33,40,CHARGING
2025-08-14 13:37:23,41,CHARGING
2025-08-14 13:38:13,42,CHARGING
2025-08-14 13:39:04,43,CHARGING
2025-08-14 13:39:54,44,CHARGING
2025-08-14 13:40:47,45,CHARGING
2025-08-14 13:41:38,46,CHARGING
2025-08-14 13:42:38,47,CHARGING
2025-08-14 13:43:29,48,CHARGING
2025-08-14 13:44:29,49,CHARGING
2025-08-14 13:45:20,50,CHARGING
2025-08-14 13:46:20,51,CHARGING
2025-08-14 13:47:11,52,CHARGING
2025-08-14 13:48:11,53,CHARGING
2025-08-14 13:49:12,54,CHARGING
2025-08-14 13:50:02,55,CHARGING
2025-08-14 13:50:52,56,CHARGING
2025-08-14 13:51:53,57,CHARGING
2025-08-14 13:52:43,58,CHARGING
2025-08-14 13:53:34,59,CHARGING
2025-08-14 13:54:24,60,CHARGING
2025-08-14 13:55:25,61,DISCHARGING
2025-08-14 13:55:45,61,CHARGING
2025-08-14 13:56:35,62,CHARGING
2025-08-14 13:57:26,63,CHARGING
2025-08-14 13:58:16,64,CHARGING
2025-08-14 13:59:27,65,CHARGING
2025-08-14 14:00:37,66,CHARGING
2025-08-14 14:01:38,67,CHARGING
2025-08-14 14:02:38,68,CHARGING
2025-08-14 14:03:49,69,CHARGING
2025-08-14 14:05:10,70,CHARGING
2025-08-14 14:06:10,71,CHARGING
2025-08-14 14:07:31,72,CHARGING
2025-08-14 14:08:41,73,CHARGING
2025-08-14 14:09:52,74,CHARGING
2025-08-14 14:11:23,75,CHARGING
2025-08-14 14:12:33,76,CHARGING
2025-08-14 14:14:04,77,CHARGING
2025-08-14 14:15:14,78,CHARGING
2025-08-14 14:16:45,79,CHARGING
2025-08-14 14:18:06,80,CHARGING
2025-08-14 14:19:36,81,CHARGING
2025-08-14 14:21:07,82,CHARGING
2025-08-14 14:22:02,82,CHARGING
2025-08-14 14:22:58,83,CHARGING
2025-08-14 14:24:38,84,CHARGING
2025-08-14 14:25:59,85,CHARGING
2025-08-14 14:27:39,86,CHARGING
2025-08-14 14:29:30,87,CHARGING
2025-08-14 14:32:01,88,CHARGING
2025-08-14 14:34:12,89,CHARGING
2025-08-14 14:36:43,90,CHARGING
2025-08-14 14:39:14,91,CHARGING
2025-08-14 14:41:45,92,CHARGING
2025-08-14 14:43:56,93,CHARGING
2025-08-14 14:46:17,94,CHARGING
2025-08-14 14:49:01,95,CHARGING
2025-08-14 14:51:42,96,CHARGING
2025-08-14 14:54:33,97,CHARGING
2025-08-14 14:57:34,98,CHARGING
2025-08-14 15:07:55,98,DISCHARGING
2025-08-14 15:14:14,98,DISCHARGING
2025-08-14 15:15:14,97,DISCHARGING
2025-08-14 15:23:37,96,DISCHARGING
2025-08-14 15:30:01,95,DISCHARGING
2025-08-14 15:36:03,94,DISCHARGING
2025-08-14 15:41:24,93,DISCHARGING
2025-08-14 15:46:37,92,DISCHARGING
2025-08-14 16:01:00,90,DISCHARGING
2025-08-14 16:06:32,89,DISCHARGING
2025-08-14 16:11:34,88,DISCHARGING
2025-08-14 16:16:55,87,DISCHARGING
2025-08-14 16:24:18,86,DISCHARGING
2025-08-14 16:30:21,85,DISCHARGING
2025-08-14 16:36:43,84,DISCHARGING
2025-08-14 16:44:06,83,DISCHARGING
2025-08-14 16:56:41,82,DISCHARGING
2025-08-14 17:01:43,81,DISCHARGING
2025-08-14 17:16:20,80,DISCHARGING
2025-08-14 17:22:32,79,DISCHARGING
2025-08-14 17:30:56,78,DISCHARGING
2025-08-14 17:39:20,77,DISCHARGING
2025-08-14 17:47:44,76,DISCHARGING
2025-08-14 17:56:07,75,DISCHARGING
2025-08-14 18:04:23,74,DISCHARGING
2025-08-14 18:12:37,73,DISCHARGING
2025-08-14 18:27:13,72,DISCHARGING
2025-08-14 18:46:03,71,DISCHARGING
2025-08-14 19:01:43,70,DISCHARGING
2025-08-14 19:11:07,69,DISCHARGING
2025-08-14 19:24:39,68,DISCHARGING
2025-08-14 19:28:51,67,DISCHARGING
2025-08-14 19:34:03,66,DISCHARGING
2025-08-14 19:38:14,65,DISCHARGING
2025-08-14 19:46:48,64,DISCHARGING
2025-08-14 20:04:27,63,DISCHARGING
2025-08-14 20:16:49,62,DISCHARGING
2025-08-14 20:27:17,61,DISCHARGING
2025-08-14 20:43:55,60,DISCHARGING
2025-08-14 21:00:43,59,DISCHARGING
2025-08-14 21:05:55,58,DISCHARGING
2025-08-14 21:13:08,57,DISCHARGING
2025-08-14 21:19:30,56,DISCHARGING
2025-08-14 21:28:53,55,DISCHARGING
2025-08-14 21:40:18,54,DISCHARGING
2025-08-14 21:49:42,53,DISCHARGING
2025-08-14 21:51:42,52,DISCHARGING
2025-08-14 21:55:03,51,DISCHARGING
2025-08-14 21:59:05,50,DISCHARGING
2025-08-14 22:02:06,49,DISCHARGING
2025-08-14 22:05:27,48,DISCHARGING
2025-08-14 22:09:28,47,DISCHARGING
2025-08-14 22:12:49,46,DISCHARGING
2025-08-14 22:18:52,45,DISCHARGING
2025-08-14 22:24:14,44,DISCHARGING
2025-08-14 22:30:26,43,DISCHARGING
2025-08-14 22:34:38,42,DISCHARGING
2025-08-14 22:40:50,41,DISCHARGING
2025-08-14 22:48:03,40,DISCHARGING
2025-08-14 22:54:25,39,DISCHARGING
2025-08-14 23:00:38,38,DISCHARGING
2025-08-14 23:05:50,37,DISCHARGING
2025-08-14 23:11:11,36,DISCHARGING
2025-08-14 23:17:25,35,DISCHARGING
2025-08-14 23:21:36,34,DISCHARGING
2025-08-14 23:25:48,33,DISCHARGING
2025-08-14 23:27:49,32,DISCHARGING
2025-08-14 23:33:01,31,DISCHARGING
2025-08-14 23:37:12,30,DISCHARGING
2025-08-14 23:41:24,29,DISCHARGING
2025-08-14 23:44:35,28,DISCHARGING
2025-08-14 23:47:36,27,DISCHARGING
2025-08-14 23:51:48,26,DISCHARGING
2025-08-14 23:55:00,25,DISCHARGING
2025-08-14 23:59:01,24,DISCHARGING
