timestamp,percentage,status
2025-08-07 08:08:35,32,CHARGING
2025-08-07 08:09:25,33,CHARGING
2025-08-07 08:10:16,34,CHARGING
2025-08-07 08:10:56,35,CHARGING
2025-08-07 08:11:46,36,CHARGING
2025-08-07 08:12:17,37,CHARGING
2025-08-07 08:13:07,38,CHARGING
2025-08-07 08:13:48,39,CHARGING
2025-08-07 08:14:38,40,CHARGING
2025-08-07 08:15:28,41,CHARGING
2025-08-07 08:16:19,42,CHARGING
2025-08-07 08:16:59,43,CHARGING
2025-08-07 08:17:50,44,CHARGING
2025-08-07 08:18:40,45,CHARGING
2025-08-07 08:19:30,46,CHARGING
2025-08-07 08:20:21,47,CHARGING
2025-08-07 08:21:11,48,CHARGING
2025-08-07 08:21:21,48,DISCHARGING
2025-08-07 11:48:17,47,DISCHARGING
2025-08-07 11:50:25,46,DISCHARGING
2025-08-07 12:00:39,45,DISCHARGING
2025-08-07 12:06:58,44,DISCHARGING
2025-08-07 12:07:58,43,DISCHARGING
2025-08-07 12:09:59,42,DISCHARGING
2025-08-07 12:10:59,41,DISCHARGING
2025-08-07 12:23:08,40,DISCHARGING
2025-08-07 12:25:40,39,DISCHARGING
2025-08-07 12:36:27,38,DISCHARGING
2025-08-07 12:45:56,37,DISCHARGING
2025-08-07 13:00:00,36,DISCHARGING
2025-08-07 13:07:59,35,DISCHARGING
2025-08-07 13:16:15,34,DISCHARGING
2025-08-07 13:17:15,33,DISCHARGING
2025-08-07 13:19:26,32,DISCHARGING
2025-08-07 13:20:26,31,DISCHARGING
2025-08-07 13:23:38,30,DISCHARGING
2025-08-07 13:25:38,29,DISCHARGING
2025-08-07 13:27:39,28,DISCHARGING
2025-08-07 13:29:50,27,DISCHARGING
2025-08-07 13:33:01,26,DISCHARGING
2025-08-07 13:34:01,25,DISCHARGING
2025-08-07 13:44:23,24,DISCHARGING
2025-08-07 13:49:38,23,DISCHARGING
2025-08-07 13:52:50,22,DISCHARGING
2025-08-07 13:58:17,21,DISCHARGING
2025-08-07 14:03:10,20,DISCHARGING
2025-08-07 14:07:59,19,DISCHARGING
2025-08-07 14:13:38,18,DISCHARGING
2025-08-07 14:14:48,17,DISCHARGING
2025-08-07 14:17:39,16,DISCHARGING
2025-08-07 14:31:10,15,DISCHARGING
2025-08-07 14:34:46,14,DISCHARGING
2025-08-07 14:37:47,13,DISCHARGING
2025-08-07 14:39:08,13,CHARGING
2025-08-07 14:39:58,14,CHARGING
2025-08-07 14:40:28,15,CHARGING
2025-08-07 14:41:19,16,CHARGING
2025-08-07 14:42:09,17,CHARGING
2025-08-07 14:42:59,18,CHARGING
2025-08-07 14:43:50,19,CHARGING
2025-08-07 14:44:40,20,CHARGING
2025-08-07 14:45:41,21,CHARGING
2025-08-07 14:46:31,22,CHARGING
2025-08-07 14:47:31,23,CHARGING
2025-08-07 14:48:02,23,DISCHARGING
2025-08-07 14:58:28,23,CHARGING
2025-08-07 14:59:08,24,CHARGING
2025-08-07 14:59:39,25,CHARGING
2025-08-07 15:00:39,26,CHARGING
2025-08-07 15:01:30,27,CHARGING
2025-08-07 15:02:20,28,CHARGING
2025-08-07 15:03:10,29,CHARGING
2025-08-07 15:04:01,30,CHARGING
2025-08-07 15:04:51,31,CHARGING
2025-08-07 15:05:42,32,CHARGING
2025-08-07 15:06:32,33,CHARGING
2025-08-07 15:07:02,34,CHARGING
2025-08-07 15:07:53,35,CHARGING
2025-08-07 15:08:43,36,CHARGING
2025-08-07 15:09:24,37,CHARGING
2025-08-07 15:10:14,38,CHARGING
2025-08-07 15:10:44,39,CHARGING
2025-08-07 15:11:35,40,CHARGING
2025-08-07 15:12:35,41,CHARGING
2025-08-07 15:13:26,42,CHARGING
2025-08-07 15:14:06,43,CHARGING
2025-08-07 15:14:56,44,CHARGING
2025-08-07 15:15:47,45,CHARGING
2025-08-07 15:16:37,46,CHARGING
2025-08-07 15:17:28,47,CHARGING
2025-08-07 15:18:18,48,CHARGING
2025-08-07 15:19:20,49,CHARGING
2025-08-07 15:20:11,50,CHARGING
2025-08-07 15:21:11,51,CHARGING
2025-08-07 15:22:42,52,CHARGING
2025-08-07 15:24:42,53,CHARGING
2025-08-07 15:26:13,54,CHARGING
2025-08-07 15:27:54,55,CHARGING
2025-08-07 15:28:14,55,DISCHARGING
2025-08-07 15:39:18,55,CHARGING
2025-08-07 15:39:48,56,CHARGING
2025-08-07 15:40:08,57,CHARGING
2025-08-07 15:40:39,58,CHARGING
2025-08-07 15:41:29,59,CHARGING
2025-08-07 15:42:15,59,DISCHARGING
2025-08-07 16:00:24,58,DISCHARGING
2025-08-07 16:06:47,57,DISCHARGING
2025-08-07 16:10:48,56,DISCHARGING
2025-08-07 16:16:11,55,DISCHARGING
2025-08-07 16:21:13,54,DISCHARGING
2025-08-07 16:25:35,53,DISCHARGING
2025-08-07 16:29:46,52,DISCHARGING
2025-08-07 16:57:21,51,DISCHARGING
2025-08-07 17:18:11,50,DISCHARGING
2025-08-07 17:23:20,49,DISCHARGING
2025-08-07 17:26:31,48,DISCHARGING
2025-08-07 17:37:39,47,DISCHARGING
2025-08-07 17:40:51,46,DISCHARGING
2025-08-07 17:45:03,45,DISCHARGING
2025-08-07 18:44:17,44,DISCHARGING
2025-08-07 18:45:28,43,DISCHARGING
2025-08-07 18:47:39,42,DISCHARGING
2025-08-07 18:59:16,41,DISCHARGING
2025-08-07 18:59:36,41,CHARGING
2025-08-07 19:00:16,42,CHARGING
2025-08-07 19:00:57,43,CHARGING
2025-08-07 19:01:57,44,CHARGING
2025-08-07 19:02:48,45,CHARGING
2025-08-07 19:03:48,46,CHARGING
2025-08-07 19:04:39,47,CHARGING
2025-08-07 19:05:29,48,CHARGING
2025-08-07 19:06:20,49,CHARGING
2025-08-07 19:07:10,50,CHARGING
2025-08-07 19:08:11,51,CHARGING
2025-08-07 19:09:01,52,CHARGING
2025-08-07 19:10:12,53,CHARGING
2025-08-07 19:11:02,54,CHARGING
2025-08-07 19:12:03,55,CHARGING
2025-08-07 19:13:03,56,CHARGING
2025-08-07 19:14:04,57,CHARGING
2025-08-07 19:15:14,58,CHARGING
2025-08-07 19:16:05,59,CHARGING
2025-08-07 19:17:15,60,CHARGING
2025-08-07 19:18:26,61,CHARGING
2025-08-07 19:19:26,62,CHARGING
2025-08-07 19:20:47,63,CHARGING
2025-08-07 19:21:47,64,CHARGING
2025-08-07 19:22:38,65,CHARGING
2025-08-07 19:23:38,66,CHARGING
2025-08-07 19:24:39,67,CHARGING
2025-08-07 19:25:39,68,CHARGING
2025-08-07 19:27:00,69,CHARGING
2025-08-07 19:28:11,70,CHARGING
2025-08-07 19:29:21,71,CHARGING
2025-08-07 19:30:52,71,DISCHARGING
2025-08-07 20:35:42,70,DISCHARGING
2025-08-07 20:50:18,69,DISCHARGING
2025-08-07 21:09:05,68,DISCHARGING
2025-08-07 21:16:39,67,DISCHARGING
2025-08-07 21:21:51,66,DISCHARGING
2025-08-07 21:26:03,65,DISCHARGING
2025-08-07 21:32:16,64,DISCHARGING
2025-08-07 21:37:28,63,DISCHARGING
2025-08-07 21:39:39,62,DISCHARGING
2025-08-07 21:42:40,61,DISCHARGING
2025-08-07 21:45:51,60,DISCHARGING
2025-08-07 21:49:02,59,DISCHARGING
2025-08-07 21:52:03,58,DISCHARGING
2025-08-07 21:55:14,57,DISCHARGING
2025-08-07 21:58:25,56,DISCHARGING
2025-08-07 22:02:26,55,DISCHARGING
2025-08-07 22:05:38,54,DISCHARGING
2025-08-07 22:07:48,53,DISCHARGING
2025-08-07 22:12:50,52,DISCHARGING
2025-08-07 22:19:13,51,DISCHARGING
2025-08-07 22:24:36,50,DISCHARGING
2025-08-07 22:28:37,49,DISCHARGING
2025-08-07 22:33:50,48,DISCHARGING
2025-08-07 22:38:02,47,DISCHARGING
2025-08-07 22:43:14,46,DISCHARGING
2025-08-07 22:48:26,45,DISCHARGING
2025-08-07 22:52:38,44,DISCHARGING
2025-08-07 22:57:50,43,DISCHARGING
2025-08-07 23:02:02,42,DISCHARGING
2025-08-07 23:06:13,41,DISCHARGING
2025-08-07 23:10:25,40,DISCHARGING
2025-08-07 23:14:27,39,DISCHARGING
2025-08-07 23:18:38,38,DISCHARGING
2025-08-07 23:22:50,37,DISCHARGING
2025-08-07 23:28:02,36,DISCHARGING
2025-08-07 23:31:14,35,DISCHARGING
2025-08-07 23:35:16,34,DISCHARGING
2025-08-07 23:39:37,33,DISCHARGING
2025-08-07 23:42:39,32,DISCHARGING
2025-08-07 23:46:50,31,DISCHARGING
2025-08-07 23:51:02,30,DISCHARGING
2025-08-07 23:54:04,29,DISCHARGING
2025-08-07 23:58:25,28,DISCHARGING
