timestamp,value,status
2025-09-02T00:00:57.196088,39.3,DISCHARGING
2025-09-02T00:01:07.335894,39.2,DISCHARGING
2025-09-02T00:03:59.921214,39.1,DISCHARGING
2025-09-02T00:07:12.831385,38.9,DISCHARGING
2025-09-02T00:08:44.096255,38.8,DISCHARGING
2025-09-02T00:10:45.825477,38.9,DISCHARGING
2025-09-02T00:10:50.908443,39.0,DISCHARGING
2025-09-02T00:13:43.370252,38.8,DISCHARGING
2025-09-02T00:14:03.669360,38.7,DISCHARGING
2025-09-02T00:15:50.213483,38.9,DISCHARGING
2025-09-02T00:15:55.286104,38.8,DISCHARGING
2025-09-02T00:18:17.333538,38.9,DISCHARGING
2025-09-02T00:20:49.551599,38.8,DISCHARGING
2025-09-02T00:22:56.399071,38.9,DISCHARGING
2025-09-02T00:27:04.976878,39.0,DISCHARGING
2025-09-02T00:29:52.676259,38.1,NOT_CHARGING
2025-09-02T00:29:57.745596,38.0,CHARGING
2025-09-02T00:30:02.947151,37.4,CHARGING
2025-09-02T00:30:08.055364,37.3,CHARGING
2025-09-02T00:30:23.238561,38.0,CHARGING
2025-09-02T00:30:48.643515,38.7,CHARGING
2025-09-02T00:30:53.732334,38.8,CHARGING
2025-09-02T00:30:58.817623,38.9,CHARGING
2025-09-02T00:31:24.207257,39.1,CHARGING
2025-09-02T00:31:29.308498,39.2,CHARGING
2025-09-02T00:32:04.900209,39.3,CHARGING
2025-09-02T00:32:15.070270,39.4,CHARGING
2025-09-02T00:33:05.904423,39.5,CHARGING
2025-09-02T00:34:17.067187,39.6,CHARGING
2025-09-02T00:34:47.564815,39.4,CHARGING
2025-09-02T00:35:23.164582,39.3,CHARGING
2025-09-02T00:35:38.387869,39.4,CHARGING
2025-09-02T00:35:43.450689,39.3,CHARGING
2025-09-02T00:36:13.925125,39.2,CHARGING
2025-09-02T00:36:18.983619,39.4,CHARGING
2025-09-02T00:36:49.400931,39.2,CHARGING
2025-09-02T00:37:04.596762,39.5,CHARGING
2025-09-02T00:37:45.123883,38.9,CHARGING
2025-09-02T00:38:35.833108,38.8,CHARGING
2025-09-02T00:40:22.358511,38.9,CHARGING
2025-09-02T00:41:23.243604,39.0,CHARGING
2025-09-02T00:42:29.189971,39.1,CHARGING
2025-09-02T00:42:54.553216,39.4,CHARGING
2025-09-02T00:42:59.618051,39.3,CHARGING
2025-09-02T00:43:04.691413,39.4,CHARGING
2025-09-02T00:43:35.168949,39.3,CHARGING
2025-09-02T00:43:55.481052,39.2,CHARGING
2025-09-02T00:44:41.135408,39.3,CHARGING
2025-09-02T00:44:56.359526,39.2,CHARGING
2025-09-02T00:45:31.810690,39.4,CHARGING
2025-09-02T00:46:52.925311,39.5,CHARGING
2025-09-02T00:47:58.851196,39.4,CHARGING
2025-09-02T00:48:54.572168,39.3,CHARGING
2025-09-02T00:49:04.697961,39.2,CHARGING
2025-09-02T00:49:19.905249,39.3,CHARGING
2025-09-02T00:49:45.246731,39.2,CHARGING
2025-09-02T00:50:19.760002,39.1,CHARGING
2025-09-02T00:50:45.197240,39.4,CHARGING
2025-09-02T00:50:55.698815,39.1,CHARGING
2025-09-02T00:51:00.762216,39.2,CHARGING
2025-09-02T00:51:10.877550,39.0,CHARGING
2025-09-02T00:51:56.627378,39.1,CHARGING
2025-09-02T00:52:57.588664,39.0,CHARGING
2025-09-02T00:54:13.719638,38.9,CHARGING
2025-09-02T00:55:19.861885,38.8,CHARGING
2025-09-02T00:56:26.032013,38.9,CHARGING
2025-09-02T00:56:31.096478,38.8,CHARGING
2025-09-02T00:57:06.704809,38.9,CHARGING
2025-09-02T00:57:16.873941,39.0,CHARGING
2025-09-02T00:57:37.196780,39.1,CHARGING
2025-09-02T00:57:42.283174,38.9,CHARGING
2025-09-02T00:57:57.558240,39.0,CHARGING
2025-09-02T00:58:53.513312,39.1,CHARGING
2025-09-02T00:58:58.595986,39.0,CHARGING
2025-09-02T00:59:13.816748,39.1,CHARGING
2025-09-02T00:59:23.988200,39.0,CHARGING
2025-09-02T00:59:39.235680,39.1,CHARGING
2025-09-02T01:01:31.536993,39.3,CHARGING
2025-09-02T01:01:56.965841,39.4,CHARGING
2025-09-02T01:03:38.659147,39.5,CHARGING
