timestamp,value,status
2025-08-19T00:02:05.325248,30.2,DISCHARGING
2025-08-19T00:05:02.800698,30.7,DISCHARGING
2025-08-19T00:05:33.265628,30.8,DISCHARGING
2025-08-19T00:06:13.863111,31.1,DISCHARGING
2025-08-19T00:08:37.076425,31.0,DISCHARGING
2025-08-19T00:18:37.406835,29.9,DISCHARGING
2025-08-19T00:19:23.197010,30.0,DISCHARGING
2025-08-19T00:23:57.099610,31.4,DISCHARGING
2025-08-19T00:28:35.614548,32.4,DISCHARGING
2025-08-19T00:30:11.684707,32.6,DISCHARGING
2025-08-19T00:38:33.709902,33.0,DISCHARGING
2025-08-19T00:48:38.113020,31.9,DISCHARGING
2025-08-19T00:50:04.338686,32.0,DISCHARGING
2025-08-19T00:58:37.164445,31.4,DISCHARGING
2025-08-19T01:06:44.949356,30.9,DISCHARGING
2025-08-19T01:08:36.788072,30.8,DISCHARGING
2025-08-19T01:18:37.616196,30.1,DISCHARGING
2025-08-19T01:28:37.845433,29.9,DISCHARGING
2025-08-19T01:38:36.911288,30.0,DISCHARGING
2025-08-19T01:48:37.173468,30.8,DISCHARGING
2025-08-19T01:58:37.418271,30.5,DISCHARGING
2025-08-19T02:08:37.071604,30.8,DISCHARGING
2025-08-19T02:13:57.470649,30.7,DISCHARGING
2025-08-19T02:28:37.487318,30.8,DISCHARGING
2025-08-19T02:38:37.708566,30.6,DISCHARGING
2025-08-19T02:48:37.888269,30.4,DISCHARGING
2025-08-19T02:58:37.567104,31.1,DISCHARGING
2025-08-19T03:08:37.439546,31.0,DISCHARGING
2025-08-19T03:18:37.459820,31.1,DISCHARGING
2025-08-19T03:28:37.782983,31.0,DISCHARGING
2025-08-19T03:38:33.340291,30.9,DISCHARGING
2025-08-19T03:58:33.661192,30.8,DISCHARGING
2025-08-19T04:00:05.226309,30.9,DISCHARGING
2025-08-19T04:07:06.285980,32.2,DISCHARGING
2025-08-19T04:08:37.617427,32.5,DISCHARGING
2025-08-19T04:10:13.916332,32.8,DISCHARGING
2025-08-19T04:15:03.907659,32.7,DISCHARGING
2025-08-19T04:20:03.905532,32.9,DISCHARGING
2025-08-19T04:28:37.996129,32.0,DISCHARGING
2025-08-19T04:38:07.648536,31.5,DISCHARGING
2025-08-19T04:40:04.684320,31.7,DISCHARGING
2025-08-19T04:48:38.341491,31.4,DISCHARGING
2025-08-19T04:58:33.430141,31.0,DISCHARGING
2025-08-19T05:08:35.285127,31.2,DISCHARGING
2025-08-19T05:28:35.726823,31.0,DISCHARGING
2025-08-19T05:34:21.758304,31.1,DISCHARGING
2025-08-19T05:34:37.532475,31.3,DISCHARGING
2025-08-19T05:38:36.515028,31.6,DISCHARGING
2025-08-19T05:44:37.684972,31.3,DISCHARGING
2025-08-19T05:47:30.928725,31.1,DISCHARGING
2025-08-19T05:48:31.772252,31.9,DISCHARGING
