timestamp,value,status
2025-08-17T00:04:49.823721,35.0,DISCHARGING
2025-08-17T00:07:06.941135,34.9,DISCHARGING
2025-08-17T00:07:17.092639,34.8,DISCHARGING
2025-08-17T00:09:54.580138,34.7,DISCHARGING
2025-08-17T00:14:49.563197,33.9,DISCHARGING
2025-08-17T00:23:49.631994,33.0,DISCHARGING
2025-08-17T00:24:50.669543,32.9,DISCHARGING
2025-08-17T00:34:50.987426,32.0,DISCHARGING
2025-08-17T00:44:52.197967,31.6,DISCHARGING
2025-08-17T00:46:43.975420,31.8,DISCHARGING
2025-08-17T00:54:52.282398,31.4,DISCHARGING
2025-08-17T01:04:52.292815,31.1,DISCHARGING
2025-08-17T01:06:34.688152,31.4,DISCHARGING
2025-08-17T01:14:53.244898,31.1,DISCHARGING
2025-08-17T01:24:53.202185,30.9,DISCHARGING
2025-08-17T01:34:53.226329,30.8,DISCHARGING
2025-08-17T01:52:31.122337,30.7,DISCHARGING
2025-08-17T01:54:53.492366,30.6,DISCHARGING
2025-08-17T02:04:53.111188,30.8,DISCHARGING
2025-08-17T02:13:22.756103,31.0,DISCHARGING
2025-08-17T02:34:49.383955,30.9,DISCHARGING
2025-08-17T02:54:49.291457,31.2,DISCHARGING
2025-08-17T03:07:36.952343,31.1,DISCHARGING
2025-08-17T03:24:50.118600,31.0,DISCHARGING
2025-08-17T03:39:55.261410,30.9,DISCHARGING
2025-08-17T03:44:50.293721,30.8,DISCHARGING
2025-08-17T03:54:51.244357,30.6,DISCHARGING
2025-08-17T04:00:01.551437,30.5,DISCHARGING
2025-08-17T04:01:53.279262,31.0,DISCHARGING
2025-08-17T04:04:50.889030,31.8,DISCHARGING
2025-08-17T04:08:08.633956,32.5,DISCHARGING
2025-08-17T04:10:15.765369,33.0,DISCHARGING
2025-08-17T04:14:50.333565,32.4,DISCHARGING
2025-08-17T04:15:05.547146,32.5,DISCHARGING
2025-08-17T04:17:32.569980,32.9,DISCHARGING
2025-08-17T04:22:42.009365,33.6,DISCHARGING
2025-08-17T04:24:53.837583,33.8,DISCHARGING
2025-08-17T04:28:57.288272,34.3,DISCHARGING
2025-08-17T04:31:29.481567,34.5,DISCHARGING
2025-08-17T04:34:52.816521,33.8,DISCHARGING
2025-08-17T04:44:52.922377,32.1,DISCHARGING
2025-08-17T04:54:02.114932,31.3,DISCHARGING
2025-08-17T04:54:52.993618,31.2,DISCHARGING
2025-08-17T05:04:50.023279,30.7,DISCHARGING
2025-08-17T05:14:51.665219,30.3,DISCHARGING
2025-08-17T05:24:51.861969,30.0,DISCHARGING
2025-08-17T05:27:24.479645,29.9,DISCHARGING
2025-08-17T05:36:54.071590,30.0,DISCHARGING
2025-08-17T05:37:14.380122,30.1,DISCHARGING
2025-08-17T05:44:51.986668,30.6,DISCHARGING
2025-08-17T05:48:35.845025,30.8,DISCHARGING
2025-08-17T05:49:41.792780,30.9,DISCHARGING
2025-08-17T05:50:22.463876,30.8,DISCHARGING
2025-08-17T05:54:51.965542,30.3,DISCHARGING
2025-08-17T05:56:13.316936,30.4,DISCHARGING
2025-08-17T05:59:46.084897,31.6,DISCHARGING
2025-08-17T06:01:52.872658,32.1,DISCHARGING
2025-08-17T06:04:51.718019,31.9,DISCHARGING
2025-08-17T06:20:02.079247,31.5,DISCHARGING
2025-08-17T06:24:51.013376,32.3,DISCHARGING
2025-08-17T06:34:51.014737,32.9,DISCHARGING
2025-08-17T06:41:47.950607,34.0,DISCHARGING
2025-08-17T06:49:50.088361,33.8,DISCHARGING
2025-08-17T06:54:50.141465,33.5,DISCHARGING
2025-08-17T07:02:22.135541,33.4,DISCHARGING
2025-08-17T07:03:02.660452,33.5,DISCHARGING
2025-08-17T07:04:49.482063,33.0,DISCHARGING
2025-08-17T07:13:58.674823,31.2,DISCHARGING
2025-08-17T07:14:49.470592,31.1,DISCHARGING
2025-08-17T07:20:09.032851,32.0,DISCHARGING
2025-08-17T07:20:14.113284,32.1,DISCHARGING
2025-08-17T07:24:53.133787,32.9,DISCHARGING
2025-08-17T07:25:18.493085,33.1,DISCHARGING
2025-08-17T07:25:23.536704,33.0,DISCHARGING
2025-08-17T07:29:52.437808,33.8,DISCHARGING
2025-08-17T07:30:02.593561,33.9,DISCHARGING
2025-08-17T07:30:12.697421,33.8,DISCHARGING
2025-08-17T07:31:03.572135,33.7,DISCHARGING
2025-08-17T07:33:25.538318,33.9,DISCHARGING
2025-08-17T07:33:45.886133,34.0,DISCHARGING
2025-08-17T07:34:51.749847,34.1,DISCHARGING
2025-08-17T07:35:47.522686,34.3,DISCHARGING
