,timestamp,temperature,voltage,current,percentage,count,status,plugged
1711,2025-07-28 17:37:56,38.1,4300,-2103578,36,1364580,CHARGING,PLUGGED_AC
1712,2025-07-28 17:37:58,38.1,4300,-2127687,36,1364580,CHARGING,PLUGGED_AC
1713,2025-07-28 17:37:59,38.1,4300,-2145997,36,1364580,CHARGING,PLUGGED_AC
1714,2025-07-28 17:38:00,38.1,4300,-2164613,36,1364580,CHARGING,PLUGGED_AC
1715,2025-07-28 17:38:01,38.1,4300,-2073670,36,1364580,CHARGING,PLUGGED_AC
1716,2025-07-28 17:38:02,38.1,4317,-2143556,36,1364580,CHARGING,PLUGGED_AC
1717,2025-07-28 17:38:03,38.1,4317,-2168885,36,1364580,CHARGING,PLUGGED_AC
1718,2025-07-28 17:38:04,38.1,4317,-2179566,36,1364580,CHARGING,PLUGGED_AC
1719,2025-07-28 17:38:05,38.2,4298,-2222291,36,1415120,CHARGING,PLUGGED_AC
1720,2025-07-28 17:38:06,38.2,4298,-2226869,36,1415120,CHARGING,PLUGGED_AC
1721,2025-07-28 17:38:07,38.2,4298,-2045899,36,1415120,CHARGING,PLUGGED_AC
1722,2025-07-28 17:38:08,38.2,4298,-2102357,36,1415120,CHARGING,PLUGGED_AC
1723,2025-07-28 17:38:09,38.2,4298,-2081605,36,1415120,CHARGING,PLUGGED_AC
1724,2025-07-28 17:38:11,38.2,4298,-2127076,36,1415120,CHARGING,PLUGGED_AC
1725,2025-07-28 17:38:12,38.2,4298,-2148439,36,1415120,CHARGING,PLUGGED_AC
1726,2025-07-28 17:38:13,38.2,4298,-2145692,36,1415120,CHARGING,PLUGGED_AC
1727,2025-07-28 17:38:14,38.2,4298,-2107240,36,1415120,CHARGING,PLUGGED_AC
1728,2025-07-28 17:38:15,38.2,4298,-2182618,36,1415120,CHARGING,PLUGGED_AC
1729,2025-07-28 17:38:16,38.2,4298,-2163087,36,1415120,CHARGING,PLUGGED_AC
1730,2025-07-28 17:38:17,38.2,4310,-2177430,36,1415120,CHARGING,PLUGGED_AC
1731,2025-07-28 17:38:18,38.2,4310,-2244874,36,1415120,CHARGING,PLUGGED_AC
1732,2025-07-28 17:38:19,38.2,4310,-2245485,36,1415120,CHARGING,PLUGGED_AC
1733,2025-07-28 17:38:20,38.2,4310,-2176210,36,1415120,CHARGING,PLUGGED_AC
1734,2025-07-28 17:38:21,38.2,4310,-2189027,36,1415120,CHARGING,PLUGGED_AC
1735,2025-07-28 17:38:22,38.2,4305,-2201234,37,1415120,CHARGING,PLUGGED_AC
1736,2025-07-28 17:38:24,38.2,4305,-2217103,37,1415120,CHARGING,PLUGGED_AC
1737,2025-07-28 17:38:25,38.2,4305,-2001039,37,1415120,CHARGING,PLUGGED_AC
1738,2025-07-28 17:38:26,38.2,4305,-2059938,37,1415120,CHARGING,PLUGGED_AC
1739,2025-07-28 17:38:27,38.2,4305,-2125550,37,1415120,CHARGING,PLUGGED_AC
1740,2025-07-28 17:38:28,38.2,4302,-2046510,37,1415120,CHARGING,PLUGGED_AC
1741,2025-07-28 17:38:29,38.2,4302,-2097169,37,1415120,CHARGING,PLUGGED_AC
1742,2025-07-28 17:38:30,38.2,4301,-2126771,37,1415120,CHARGING,PLUGGED_AC
1743,2025-07-28 17:38:31,38.2,4301,-2145692,37,1415120,CHARGING,PLUGGED_AC
1744,2025-07-28 17:38:32,38.2,4301,-2169496,37,1415120,CHARGING,PLUGGED_AC
1745,2025-07-28 17:38:33,38.2,4301,-2169496,37,1415120,CHARGING,PLUGGED_AC
1746,2025-07-28 17:38:34,38.2,4301,-2079164,37,1415120,CHARGING,PLUGGED_AC
1747,2025-07-28 17:38:35,38.2,4301,-2187196,37,1415120,CHARGING,PLUGGED_AC
1748,2025-07-28 17:38:37,38.2,4301,-2190553,37,1415120,CHARGING,PLUGGED_AC
1749,2025-07-28 17:38:38,38.2,4301,-2221681,37,1415120,CHARGING,PLUGGED_AC
1750,2025-07-28 17:38:39,38.2,4301,-2213746,37,1415120,CHARGING,PLUGGED_AC
1751,2025-07-28 17:38:40,38.2,4301,-2156068,37,1415120,CHARGING,PLUGGED_AC
1752,2025-07-28 17:38:41,38.2,4301,-2073976,37,1415120,CHARGING,PLUGGED_AC
1753,2025-07-28 17:38:42,38.3,4308,-2142030,37,1415120,CHARGING,PLUGGED_AC
1754,2025-07-28 17:38:43,38.3,4308,-2166139,37,1415120,CHARGING,PLUGGED_AC
1755,2025-07-28 17:38:44,38.3,4308,-2145692,37,1415120,CHARGING,PLUGGED_AC
1756,2025-07-28 17:38:45,38.3,4308,-2136537,37,1415120,CHARGING,PLUGGED_AC
1757,2025-07-28 17:38:46,38.3,4308,-1983033,37,1415120,CHARGING,PLUGGED_AC
1758,2025-07-28 17:38:47,38.3,4308,-2044068,37,1415120,CHARGING,PLUGGED_AC
1759,2025-07-28 17:38:48,38.3,4308,-2109681,37,1415120,CHARGING,PLUGGED_AC
1760,2025-07-28 17:38:50,38.3,4308,-2147523,37,1415120,CHARGING,PLUGGED_AC
1761,2025-07-28 17:38:51,38.3,4308,-2149049,37,1415120,CHARGING,PLUGGED_AC
1762,2025-07-28 17:38:52,38.3,4308,-2117616,37,1415120,CHARGING,PLUGGED_AC
1763,2025-07-28 17:38:53,38.3,4308,-2172242,37,1415120,CHARGING,PLUGGED_AC
1764,2025-07-28 17:38:54,38.3,4308,-2154237,37,1415120,CHARGING,PLUGGED_AC
1765,2025-07-28 17:38:55,38.3,4307,-2058412,37,1415120,CHARGING,PLUGGED_AC
1766,2025-07-28 17:38:56,38.3,4307,-2064515,37,1415120,CHARGING,PLUGGED_AC
1767,2025-07-28 17:38:57,38.3,4307,-2113038,37,1415120,CHARGING,PLUGGED_AC
1768,2025-07-28 17:38:58,38.3,4307,-2128602,37,1415120,CHARGING,PLUGGED_AC
1769,2025-07-28 17:38:59,38.3,4307,-2021791,37,1415120,CHARGING,PLUGGED_AC
1770,2025-07-28 17:39:00,38.3,4307,-1837159,37,1415120,CHARGING,PLUGGED_AC
1771,2025-07-28 17:39:01,38.3,4305,-2134400,37,1415120,CHARGING,PLUGGED_AC
1772,2025-07-28 17:39:03,38.3,4305,-2137452,37,1415120,CHARGING,PLUGGED_AC
1773,2025-07-28 17:39:04,38.3,4305,-2124024,37,1415120,CHARGING,PLUGGED_AC
1774,2025-07-28 17:39:05,38.3,4305,-2156678,37,1415120,CHARGING,PLUGGED_AC
1775,2025-07-28 17:39:06,38.4,4308,-1878358,37,1415120,CHARGING,PLUGGED_AC
1776,2025-07-28 17:39:07,38.4,4308,-1905518,37,1415120,CHARGING,PLUGGED_AC
1777,2025-07-28 17:39:08,38.3,4064,-330505,37,1415120,CHARGING,PLUGGED_AC
1778,2025-07-28 17:39:09,38.4,4278,-1861268,37,1415120,CHARGING,PLUGGED_AC
1779,2025-07-28 17:39:10,38.4,4278,-1809998,37,1415120,CHARGING,PLUGGED_AC
1780,2025-07-28 17:39:11,38.4,4278,-1807557,37,1415120,CHARGING,PLUGGED_AC
1781,2025-07-28 17:39:12,38.4,4278,-1807252,37,1415120,CHARGING,PLUGGED_AC
1782,2025-07-28 17:39:13,38.4,4278,-1848451,37,1415120,CHARGING,PLUGGED_AC
1783,2025-07-28 17:39:15,38.4,4278,-1832887,37,1415120,CHARGING,PLUGGED_AC
1784,2025-07-28 17:39:16,38.4,4278,-1866761,37,1415120,CHARGING,PLUGGED_AC
1785,2025-07-28 17:39:17,38.4,4278,-1877747,37,1415120,CHARGING,PLUGGED_AC
1786,2025-07-28 17:39:18,38.4,4278,-1821900,37,1415120,CHARGING,PLUGGED_AC
1787,2025-07-28 17:39:19,38.4,4278,-1811524,37,1415120,CHARGING,PLUGGED_AC
1788,2025-07-28 17:39:20,38.4,4278,-1817933,37,1415120,CHARGING,PLUGGED_AC
1789,2025-07-28 17:39:21,38.3,4254,-1755067,37,1415120,CHARGING,PLUGGED_AC
1790,2025-07-28 17:39:22,38.3,4254,-1799317,37,1415120,CHARGING,PLUGGED_AC
1791,2025-07-28 17:39:23,38.3,4267,-1846925,38,1415120,CHARGING,PLUGGED_AC
1792,2025-07-28 17:39:24,38.3,4251,-1862183,38,1415120,CHARGING,PLUGGED_AC
1793,2025-07-28 17:39:25,38.3,4251,-1810914,38,1415120,CHARGING,PLUGGED_AC
1794,2025-07-28 17:39:27,38.3,4251,-1768800,38,1415120,CHARGING,PLUGGED_AC
1795,2025-07-28 17:39:28,38.3,4251,-1802674,38,1415120,CHARGING,PLUGGED_AC
1796,2025-07-28 17:39:29,38.3,4251,-1770325,38,1415120,CHARGING,PLUGGED_AC
1797,2025-07-28 17:39:30,38.3,4251,-1831056,38,1415120,CHARGING,PLUGGED_AC
1798,2025-07-28 17:39:31,38.3,4251,-1823426,38,1415120,CHARGING,PLUGGED_AC
1799,2025-07-28 17:39:32,38.3,4251,-1915589,38,1415120,CHARGING,PLUGGED_AC
1800,2025-07-28 17:39:33,38.3,4272,-1904603,38,1415120,CHARGING,PLUGGED_AC
1801,2025-07-28 17:39:34,38.3,4272,-1893922,38,1465660,CHARGING,PLUGGED_AC
1802,2025-07-28 17:39:35,38.3,4272,-1859437,38,1465660,CHARGING,PLUGGED_AC
1803,2025-07-28 17:39:36,38.3,4272,-1858521,38,1465660,CHARGING,PLUGGED_AC
1804,2025-07-28 17:39:37,38.3,4272,-1749574,38,1465660,CHARGING,PLUGGED_AC
1805,2025-07-28 17:39:38,38.3,4272,-1808167,38,1465660,CHARGING,PLUGGED_AC
1806,2025-07-28 17:39:40,38.3,4272,-1766969,38,1465660,CHARGING,PLUGGED_AC
1807,2025-07-28 17:39:41,38.3,4272,-1835938,38,1465660,CHARGING,PLUGGED_AC
1808,2025-07-28 17:39:42,38.3,4272,-1848756,38,1465660,CHARGING,PLUGGED_AC
1809,2025-07-28 17:39:43,38.3,4272,-1765748,38,1465660,CHARGING,PLUGGED_AC
1810,2025-07-28 17:39:44,38.3,4272,-1791383,38,1465660,CHARGING,PLUGGED_AC
1811,2025-07-28 17:39:45,38.3,4272,-1884156,38,1465660,CHARGING,PLUGGED_AC
1812,2025-07-28 17:39:46,38.3,4272,-1879884,38,1465660,CHARGING,PLUGGED_AC
1813,2025-07-28 17:39:47,38.3,4272,-1755372,38,1465660,CHARGING,PLUGGED_AC
1814,2025-07-28 17:39:48,38.3,4272,-1789246,38,1465660,CHARGING,PLUGGED_AC
1815,2025-07-28 17:39:49,38.3,4272,-1832887,38,1465660,CHARGING,PLUGGED_AC
1816,2025-07-28 17:39:50,38.3,4272,-1828919,38,1465660,CHARGING,PLUGGED_AC
1817,2025-07-28 17:39:51,38.3,4272,-1846925,38,1465660,CHARGING,PLUGGED_AC
1818,2025-07-28 17:39:53,38.3,4272,-1860047,38,1465660,CHARGING,PLUGGED_AC
1819,2025-07-28 17:39:54,38.3,4272,-1824036,38,1465660,CHARGING,PLUGGED_AC
1820,2025-07-28 17:39:55,38.3,4272,-1931764,38,1465660,CHARGING,PLUGGED_AC
1821,2025-07-28 17:39:56,38.3,4272,-1934510,38,1465660,CHARGING,PLUGGED_AC
1822,2025-07-28 17:39:57,38.3,4272,-1871339,38,1465660,CHARGING,PLUGGED_AC
1823,2025-07-28 17:39:58,38.3,4272,-1875001,38,1465660,CHARGING,PLUGGED_AC
1824,2025-07-28 17:39:59,38.3,4272,-1795045,38,1465660,CHARGING,PLUGGED_AC
1825,2025-07-28 17:40:00,38.3,4272,-1806336,38,1465660,CHARGING,PLUGGED_AC
1826,2025-07-28 17:40:01,38.3,4272,-1853028,38,1465660,CHARGING,PLUGGED_AC
1827,2025-07-28 17:40:02,38.2,4266,-1846009,38,1465660,CHARGING,PLUGGED_AC
1828,2025-07-28 17:40:03,38.2,4266,-1587220,38,1465660,CHARGING,PLUGGED_AC
1829,2025-07-28 17:40:05,38.2,4266,-1789857,38,1465660,CHARGING,PLUGGED_AC
1830,2025-07-28 17:40:06,38.2,4266,-1777039,38,1465660,CHARGING,PLUGGED_AC
1831,2025-07-28 17:40:07,38.2,4266,-1835938,38,1465660,CHARGING,PLUGGED_AC
1832,2025-07-28 17:40:08,38.2,4266,-1848145,38,1465660,CHARGING,PLUGGED_AC
1833,2025-07-28 17:40:09,38.2,4266,-1869203,38,1465660,CHARGING,PLUGGED_AC
1834,2025-07-28 17:40:10,38.2,4266,-1867677,38,1465660,CHARGING,PLUGGED_AC
1835,2025-07-28 17:40:11,38.2,4266,-1914979,38,1465660,CHARGING,PLUGGED_AC
1836,2025-07-28 17:40:12,38.2,4266,-1870118,38,1465660,CHARGING,PLUGGED_AC
1837,2025-07-28 17:40:13,38.2,4266,-1899110,38,1465660,CHARGING,PLUGGED_AC
1838,2025-07-28 17:40:14,38.2,4266,-1874696,38,1465660,CHARGING,PLUGGED_AC
1839,2025-07-28 17:40:15,38.2,4266,-1741334,38,1465660,CHARGING,PLUGGED_AC
1840,2025-07-28 17:40:17,38.2,4266,-1789857,38,1465660,CHARGING,PLUGGED_AC
1841,2025-07-28 17:40:18,38.2,4266,-1716615,38,1465660,CHARGING,PLUGGED_AC
1842,2025-07-28 17:40:19,38.2,4266,-1854859,38,1465660,CHARGING,PLUGGED_AC
1843,2025-07-28 17:40:20,38.2,4266,-1726075,38,1465660,CHARGING,PLUGGED_AC
1844,2025-07-28 17:40:21,38.2,4266,-1779176,38,1465660,CHARGING,PLUGGED_AC
1845,2025-07-28 17:40:22,38.2,4266,-1868287,38,1465660,CHARGING,PLUGGED_AC
1846,2025-07-28 17:40:23,38.2,4266,-1876222,38,1465660,CHARGING,PLUGGED_AC
1847,2025-07-28 17:40:24,38.2,4284,-1906434,38,1465660,CHARGING,PLUGGED_AC
1848,2025-07-28 17:40:25,38.2,4273,-1910096,39,1465660,CHARGING,PLUGGED_AC
1849,2025-07-28 17:40:26,38.2,4273,-1842042,39,1465660,CHARGING,PLUGGED_AC
1850,2025-07-28 17:40:27,38.2,4273,-1857911,39,1465660,CHARGING,PLUGGED_AC
1851,2025-07-28 17:40:28,38.2,4273,-1853639,39,1465660,CHARGING,PLUGGED_AC
1852,2025-07-28 17:40:30,38.2,4273,-1859742,39,1465660,CHARGING,PLUGGED_AC
1853,2025-07-28 17:40:31,38.2,4273,-1884156,39,1465660,CHARGING,PLUGGED_AC
1854,2025-07-28 17:40:32,38.2,4273,-1871949,39,1465660,CHARGING,PLUGGED_AC
1855,2025-07-28 17:40:33,38.2,4273,-1869508,39,1465660,CHARGING,PLUGGED_AC
1856,2025-07-28 17:40:34,38.2,4273,-1862794,39,1465660,CHARGING,PLUGGED_AC
1857,2025-07-28 17:40:35,38.2,4273,-1901551,39,1465660,CHARGING,PLUGGED_AC
1858,2025-07-28 17:40:36,38.2,4273,-1911622,39,1465660,CHARGING,PLUGGED_AC
1859,2025-07-28 17:40:37,38.2,4273,-1820985,39,1465660,CHARGING,PLUGGED_AC
1860,2025-07-28 17:40:38,38.2,4274,-1858521,39,1465660,CHARGING,PLUGGED_AC
1861,2025-07-28 17:40:39,38.2,4274,-1832276,39,1465660,CHARGING,PLUGGED_AC
1862,2025-07-28 17:40:40,38.2,4274,-1852113,39,1465660,CHARGING,PLUGGED_AC
1863,2025-07-28 17:40:42,38.2,4274,-1845094,39,1465660,CHARGING,PLUGGED_AC
1864,2025-07-28 17:40:43,38.2,4274,-1882935,39,1465660,CHARGING,PLUGGED_AC
1865,2025-07-28 17:40:44,38.2,4274,-1901246,39,1465660,CHARGING,PLUGGED_AC
1866,2025-07-28 17:40:45,38.2,4274,-1858216,39,1465660,CHARGING,PLUGGED_AC
1867,2025-07-28 17:40:46,38.2,4274,-1914674,39,1465660,CHARGING,PLUGGED_AC
1868,2025-07-28 17:40:47,38.2,4274,-1846619,39,1465660,CHARGING,PLUGGED_AC
1869,2025-07-28 17:40:48,38.2,4274,-1853333,39,1465660,CHARGING,PLUGGED_AC
1870,2025-07-28 17:40:49,38.2,4274,-1852113,39,1465660,CHARGING,PLUGGED_AC
1871,2025-07-28 17:40:50,38.2,4274,-1763917,39,1465660,CHARGING,PLUGGED_AC
1872,2025-07-28 17:40:51,38.2,4274,-1795655,39,1465660,CHARGING,PLUGGED_AC
1873,2025-07-28 17:40:52,38.2,4274,-1905518,39,1465660,CHARGING,PLUGGED_AC
1874,2025-07-28 17:40:53,38.2,4274,-1903077,39,1465660,CHARGING,PLUGGED_AC
1875,2025-07-28 17:40:55,38.2,4274,-1916200,39,1465660,CHARGING,PLUGGED_AC
1876,2025-07-28 17:40:56,38.2,4274,-1899110,39,1465660,CHARGING,PLUGGED_AC
1877,2025-07-28 17:40:57,38.2,4274,-1771851,39,1465660,CHARGING,PLUGGED_AC
1878,2025-07-28 17:40:58,38.2,4274,-1727296,39,1465660,CHARGING,PLUGGED_AC
1879,2025-07-28 17:40:59,38.2,4274,-1662598,39,1465660,CHARGING,PLUGGED_AC
1880,2025-07-28 17:41:00,38.2,4274,-1814576,39,1465660,CHARGING,PLUGGED_AC
1881,2025-07-28 17:41:01,38.2,4274,-1793824,39,1465660,CHARGING,PLUGGED_AC
1882,2025-07-28 17:41:02,38.2,4274,-1825868,39,1465660,CHARGING,PLUGGED_AC
1883,2025-07-28 17:41:03,38.2,4274,-1814576,39,1465660,CHARGING,PLUGGED_AC
1884,2025-07-28 17:41:04,38.2,4274,-1786500,39,1465660,CHARGING,PLUGGED_AC
1885,2025-07-28 17:41:05,38.2,4274,-1795350,39,1465660,CHARGING,PLUGGED_AC
1886,2025-07-28 17:41:06,38.2,4274,-1734010,39,1465660,CHARGING,PLUGGED_AC
1887,2025-07-28 17:41:08,38.2,4274,-1750489,39,1465660,CHARGING,PLUGGED_AC
1888,2025-07-28 17:41:09,38.2,4274,-1711732,39,1465660,CHARGING,PLUGGED_AC
1889,2025-07-28 17:41:10,38.2,4274,-1781617,39,1465660,CHARGING,PLUGGED_AC
1890,2025-07-28 17:41:11,38.2,4274,-1802369,39,1465660,CHARGING,PLUGGED_AC
1891,2025-07-28 17:41:12,38.2,4274,-1809388,39,1465660,CHARGING,PLUGGED_AC
1892,2025-07-28 17:41:13,38.2,4274,-1827088,39,1465660,CHARGING,PLUGGED_AC
1893,2025-07-28 17:41:14,38.2,4274,-326843,39,1465660,CHARGING,PLUGGED_AC
1894,2025-07-28 17:41:15,38.2,4262,-1839600,39,1516200,CHARGING,PLUGGED_AC
1895,2025-07-28 17:41:16,38.2,4269,-1923829,40,1516200,CHARGING,PLUGGED_AC
1896,2025-07-28 17:41:17,38.2,4269,-1921388,40,1516200,CHARGING,PLUGGED_AC
1897,2025-07-28 17:41:18,38.2,4269,-1773377,40,1516200,CHARGING,PLUGGED_AC
1898,2025-07-28 17:41:19,38.2,4269,-1745301,40,1516200,CHARGING,PLUGGED_AC
1899,2025-07-28 17:41:21,38.2,4269,-1760865,40,1516200,CHARGING,PLUGGED_AC
1900,2025-07-28 17:41:22,38.2,4269,-1751710,40,1516200,CHARGING,PLUGGED_AC
1901,2025-07-28 17:41:23,38.2,4269,-1786195,40,1516200,CHARGING,PLUGGED_AC
1902,2025-07-28 17:41:26,38.2,4269,-1582032,40,1516200,CHARGING,PLUGGED_AC
1903,2025-07-28 17:41:27,38.2,4269,-1539002,40,1516200,CHARGING,PLUGGED_AC
1904,2025-07-28 17:41:28,38.2,4259,-1694031,40,1516200,CHARGING,PLUGGED_AC
1905,2025-07-28 17:41:29,38.2,4259,-1786195,40,1516200,CHARGING,PLUGGED_AC
1906,2025-07-28 17:41:30,38.2,4259,-1796571,40,1516200,CHARGING,PLUGGED_AC
1907,2025-07-28 17:41:31,38.2,4259,-1826478,40,1516200,CHARGING,PLUGGED_AC
1908,2025-07-28 17:41:32,38.2,4259,-1806947,40,1516200,CHARGING,PLUGGED_AC
1909,2025-07-28 17:41:33,38.2,4259,-1849061,40,1516200,CHARGING,PLUGGED_AC
1910,2025-07-28 17:41:34,38.2,4259,-1784364,40,1516200,CHARGING,PLUGGED_AC
1911,2025-07-28 17:41:35,38.2,4259,-1724549,40,1516200,CHARGING,PLUGGED_AC
1912,2025-07-28 17:41:37,38.2,4259,-1729127,40,1516200,CHARGING,PLUGGED_AC
1913,2025-07-28 17:41:38,38.2,4259,-1759644,40,1516200,CHARGING,PLUGGED_AC
1914,2025-07-28 17:41:39,38.2,4259,-1797791,40,1516200,CHARGING,PLUGGED_AC
1915,2025-07-28 17:41:40,38.2,4259,-1837769,40,1516200,CHARGING,PLUGGED_AC
1916,2025-07-28 17:41:41,38.2,4277,-1841737,40,1516200,CHARGING,PLUGGED_AC
1917,2025-07-28 17:41:42,38.2,4277,-1872254,40,1516200,CHARGING,PLUGGED_AC
1918,2025-07-28 17:41:43,38.2,4277,-1931153,40,1516200,CHARGING,PLUGGED_AC
1919,2025-07-28 17:41:44,38.1,4289,-1943055,40,1516200,CHARGING,PLUGGED_AC
1920,2025-07-28 17:41:45,38.1,4289,-1861268,40,1516200,CHARGING,PLUGGED_AC
1921,2025-07-28 17:41:46,38.1,4289,-1757203,40,1516200,CHARGING,PLUGGED_AC
1922,2025-07-28 17:41:47,38.1,4289,-1788026,40,1516200,CHARGING,PLUGGED_AC
1923,2025-07-28 17:41:48,38.1,4289,-1815492,40,1516200,CHARGING,PLUGGED_AC
1924,2025-07-28 17:41:50,38.1,4289,-1852723,40,1516200,CHARGING,PLUGGED_AC
1925,2025-07-28 17:41:51,38.1,4289,-1855164,40,1516200,CHARGING,PLUGGED_AC
1926,2025-07-28 17:41:52,38.1,4289,-1765748,40,1516200,CHARGING,PLUGGED_AC
1927,2025-07-28 17:41:53,38.1,4289,-1821595,40,1516200,CHARGING,PLUGGED_AC
1928,2025-07-28 17:41:54,38.1,4289,-1887818,40,1516200,CHARGING,PLUGGED_AC
1929,2025-07-28 17:41:55,38.1,4289,-1905824,40,1516200,CHARGING,PLUGGED_AC
1930,2025-07-28 17:41:56,38.1,4289,-1903382,40,1516200,CHARGING,PLUGGED_AC
1931,2025-07-28 17:41:57,38.1,4289,-1921388,40,1516200,CHARGING,PLUGGED_AC
1932,2025-07-28 17:41:58,38.1,4289,-1856995,40,1516200,CHARGING,PLUGGED_AC
1933,2025-07-28 17:41:59,38.1,4289,-1862183,40,1516200,CHARGING,PLUGGED_AC
1934,2025-07-28 17:42:00,38.1,4289,-1863709,40,1516200,CHARGING,PLUGGED_AC
1935,2025-07-28 17:42:02,38.2,4283,-1835023,40,1516200,CHARGING,PLUGGED_AC
1936,2025-07-28 17:42:03,38.2,4283,-1830140,40,1516200,CHARGING,PLUGGED_AC
1937,2025-07-28 17:42:04,38.2,4283,-1799622,40,1516200,CHARGING,PLUGGED_AC
1938,2025-07-28 17:42:05,38.2,4283,-1780701,40,1516200,CHARGING,PLUGGED_AC
1939,2025-07-28 17:42:06,38.2,4283,-1784058,40,1516200,CHARGING,PLUGGED_AC
1940,2025-07-28 17:42:07,38.2,4283,-1807862,40,1516200,CHARGING,PLUGGED_AC
1941,2025-07-28 17:42:08,38.2,4283,-1721802,40,1516200,CHARGING,PLUGGED_AC
1942,2025-07-28 17:42:09,38.2,4283,-1828919,40,1516200,CHARGING,PLUGGED_AC
1943,2025-07-28 17:42:10,38.2,4283,-1744386,40,1516200,CHARGING,PLUGGED_AC
1944,2025-07-28 17:42:11,38.2,4283,-1835938,40,1516200,CHARGING,PLUGGED_AC
1945,2025-07-28 17:42:12,38.2,4283,-1870728,40,1516200,CHARGING,PLUGGED_AC
1946,2025-07-28 17:42:13,38.2,4283,-1857911,40,1516200,CHARGING,PLUGGED_AC
1947,2025-07-28 17:42:15,38.2,4283,-1766358,40,1516200,CHARGING,PLUGGED_AC
1948,2025-07-28 17:42:16,38.2,4283,-1808167,40,1516200,CHARGING,PLUGGED_AC
1949,2025-07-28 17:42:17,38.2,4283,-1836854,40,1516200,CHARGING,PLUGGED_AC
1950,2025-07-28 17:42:18,38.2,4276,-1838075,40,1516200,CHARGING,PLUGGED_AC
1951,2025-07-28 17:42:19,38.2,4276,-1265564,40,1516200,CHARGING,PLUGGED_AC
1952,2025-07-28 17:42:20,38.2,4276,-1123963,40,1516200,CHARGING,PLUGGED_AC
1953,2025-07-28 17:42:27,38.2,4276,-1618043,40,1516200,CHARGING,PLUGGED_AC
1954,2025-07-28 17:42:28,38.3,4235,-1604615,41,1516200,CHARGING,PLUGGED_AC
1955,2025-07-28 17:42:29,38.3,4235,-1753541,41,1516200,CHARGING,PLUGGED_AC
1956,2025-07-28 17:42:30,38.3,4235,-1589051,41,1516200,CHARGING,PLUGGED_AC
1957,2025-07-28 17:42:31,38.3,4235,-1564027,41,1516200,CHARGING,PLUGGED_AC
1958,2025-07-28 17:42:32,38.3,4235,-1327210,41,1516200,CHARGING,PLUGGED_AC
1959,2025-07-28 17:42:33,38.3,4235,-1637879,41,1516200,CHARGING,PLUGGED_AC
1960,2025-07-28 17:42:34,38.3,4235,-1702271,41,1516200,CHARGING,PLUGGED_AC
1961,2025-07-28 17:42:35,38.3,4235,-1766358,41,1516200,CHARGING,PLUGGED_AC
1962,2025-07-28 17:42:36,38.3,4235,-1772157,41,1516200,CHARGING,PLUGGED_AC
1963,2025-07-28 17:42:38,38.3,4235,-1739503,41,1516200,CHARGING,PLUGGED_AC
1964,2025-07-28 17:42:39,38.3,4235,-1790467,41,1516200,CHARGING,PLUGGED_AC
1965,2025-07-28 17:42:40,38.3,4235,-1738892,41,1516200,CHARGING,PLUGGED_AC
1966,2025-07-28 17:42:41,38.3,4235,-1765443,41,1516200,CHARGING,PLUGGED_AC
1967,2025-07-28 17:42:42,38.3,4235,-1650696,41,1516200,CHARGING,PLUGGED_AC
1968,2025-07-28 17:42:43,38.3,4235,-1620484,41,1516200,CHARGING,PLUGGED_AC
1969,2025-07-28 17:42:44,38.3,4235,-1776124,41,1516200,CHARGING,PLUGGED_AC
1970,2025-07-28 17:42:45,38.3,4235,-1793824,41,1516200,CHARGING,PLUGGED_AC
1971,2025-07-28 17:42:46,38.3,4235,-1852418,41,1516200,CHARGING,PLUGGED_AC
1972,2025-07-28 17:42:47,38.3,4235,-1856080,41,1516200,CHARGING,PLUGGED_AC
1973,2025-07-28 17:42:48,38.3,4235,-1737672,41,1516200,CHARGING,PLUGGED_AC
1974,2025-07-28 17:42:50,38.2,4253,-1794740,41,1516200,CHARGING,PLUGGED_AC
1975,2025-07-28 17:42:51,38.2,4253,-1837769,41,1516200,CHARGING,PLUGGED_AC
1976,2025-07-28 17:42:52,38.2,4253,-1839295,41,1516200,CHARGING,PLUGGED_AC
1977,2025-07-28 17:42:53,38.2,4253,-1856080,41,1516200,CHARGING,PLUGGED_AC
1978,2025-07-28 17:42:54,38.2,4253,-1848451,41,1516200,CHARGING,PLUGGED_AC
1979,2025-07-28 17:42:55,38.2,4253,-1932069,41,1566740,CHARGING,PLUGGED_AC
1980,2025-07-28 17:42:56,38.2,4253,-1861268,41,1566740,CHARGING,PLUGGED_AC
1981,2025-07-28 17:42:57,38.2,4253,-1873780,41,1566740,CHARGING,PLUGGED_AC
1982,2025-07-28 17:42:58,38.2,4253,-1887513,41,1566740,CHARGING,PLUGGED_AC
1983,2025-07-28 17:42:59,38.2,4253,-1896668,41,1566740,CHARGING,PLUGGED_AC
1984,2025-07-28 17:43:00,38.2,4253,-1912843,41,1566740,CHARGING,PLUGGED_AC
1985,2025-07-28 17:43:01,38.2,4292,-1903687,41,1566740,CHARGING,PLUGGED_AC
1986,2025-07-28 17:43:03,38.2,4292,-1899110,41,1566740,CHARGING,PLUGGED_AC
1987,2025-07-28 17:43:04,38.2,4292,-1796265,41,1566740,CHARGING,PLUGGED_AC
1988,2025-07-28 17:43:05,38.2,4292,-1814271,41,1566740,CHARGING,PLUGGED_AC
1989,2025-07-28 17:43:06,38.2,4292,-1752320,41,1566740,CHARGING,PLUGGED_AC
