timestamp,value,status
2025-09-01T00:02:50.898457,4285,DISCHARGING
2025-09-01T00:02:55.995244,4268,DISCHARGING
2025-09-01T00:13:40.114839,4288,DISCHARGING
2025-09-01T00:23:43.745082,4283,DISCHARGING
2025-09-01T00:25:45.768268,4252,DISCHARGING
2025-09-01T00:26:06.164596,4268,DISCHARGING
2025-09-01T00:33:43.979804,4278,DISCHARGING
2025-09-01T00:43:32.080629,4267,DISCHARGING
2025-09-01T00:43:42.233315,4238,DISCHARGING
2025-09-01T00:53:41.756238,4223,DISCHARGING
2025-09-01T01:02:19.669639,4225,DISCHARGING
2025-09-01T01:02:29.814593,4214,DISCHARGING
2025-09-01T01:03:41.012786,4226,DISCHARGING
2025-09-01T01:13:40.512906,4253,DISCHARGING
2025-09-01T01:23:09.642202,4209,DISCHARGING
2025-09-01T01:23:14.694101,4202,DISCHARGING
2025-09-01T01:23:45.008349,4228,DISCHARGING
2025-09-01T01:33:45.015411,4172,DISCHARGING
2025-09-01T01:43:44.465032,4244,DISCHARGING
2025-09-01T01:48:14.118831,4242,DISCHARGING
2025-09-01T01:48:24.285901,4240,DISCHARGING
2025-09-01T01:53:44.584427,4237,DISCHARGING
2025-09-01T02:03:41.566317,4203,DISCHARGING
2025-09-01T02:06:59.618912,4179,DISCHARGING
2025-09-01T02:07:09.805235,4195,DISCHARGING
2025-09-01T02:13:41.362414,4222,DISCHARGING
2025-09-01T02:23:40.980381,4224,DISCHARGING
2025-09-01T02:43:44.851014,4219,DISCHARGING
2025-09-01T02:44:35.730587,4220,DISCHARGING
2025-09-01T02:44:50.977925,4193,DISCHARGING
2025-09-01T02:53:44.233243,4221,DISCHARGING
2025-09-01T03:03:39.969721,4214,DISCHARGING
2025-09-01T03:13:43.769752,4210,DISCHARGING
2025-09-01T03:21:05.656377,4204,DISCHARGING
2025-09-01T03:21:46.054398,4175,DISCHARGING
2025-09-01T03:23:42.937201,4203,DISCHARGING
2025-09-01T03:43:42.019719,4173,DISCHARGING
2025-09-01T03:53:41.928997,4194,DISCHARGING
2025-09-01T03:57:35.936407,4167,DISCHARGING
2025-09-01T03:57:46.101593,4195,DISCHARGING
2025-09-01T04:00:03.373241,4081,DISCHARGING
