timestamp,value,status
2025-08-19T00:02:05.325248,4285,DISCHARGING
2025-08-19T00:05:02.800698,4253,DISCHARGING
2025-08-19T00:05:33.265628,4361,DISCHARGING
2025-08-19T00:06:13.863111,4261,DISCHARGING
2025-08-19T00:06:18.894813,4188,DISCHARGING
2025-08-19T00:08:37.076425,4350,DISCHARGING
2025-08-19T00:18:37.406835,4370,DISCHARGING
2025-08-19T00:19:13.037410,4289,DISCHARGING
2025-08-19T00:19:23.197010,4278,DISCHARGING
2025-08-19T00:20:03.816832,4327,DISCHARGING
2025-08-19T00:23:57.099610,4294,DISCHARGING
2025-08-19T00:28:35.614548,4253,DISCHARGING
2025-08-19T00:30:11.684707,4303,DISCHARGING
2025-08-19T00:30:16.749050,4298,DISCHARGING
2025-08-19T00:38:33.709902,4301,DISCHARGING
2025-08-19T00:38:38.793271,4295,DISCHARGING
2025-08-19T00:50:04.338686,4273,DISCHARGING
2025-08-19T00:52:36.481395,4252,DISCHARGING
2025-08-19T00:58:37.164445,4309,DISCHARGING
2025-08-19T01:06:44.949356,4306,DISCHARGING
2025-08-19T01:06:50.040745,4290,DISCHARGING
2025-08-19T01:08:36.788072,4297,DISCHARGING
2025-08-19T01:18:37.616196,4325,DISCHARGING
2025-08-19T01:28:37.845433,4317,DISCHARGING
2025-08-19T01:38:36.911288,4325,DISCHARGING
2025-08-19T01:48:37.173468,4310,DISCHARGING
2025-08-19T01:58:37.418271,4319,DISCHARGING
2025-08-19T02:08:37.071604,4318,DISCHARGING
2025-08-19T02:13:57.470649,4317,DISCHARGING
2025-08-19T02:14:12.734517,4318,DISCHARGING
2025-08-19T02:28:37.487318,4317,DISCHARGING
2025-08-19T02:38:37.708566,4316,DISCHARGING
2025-08-19T02:48:37.888269,4315,DISCHARGING
2025-08-19T02:58:37.567104,4307,DISCHARGING
2025-08-19T03:08:37.439546,4304,DISCHARGING
2025-08-19T03:18:37.459820,4292,DISCHARGING
2025-08-19T03:28:37.782983,4302,DISCHARGING
2025-08-19T03:32:42.041660,4298,DISCHARGING
2025-08-19T03:38:33.340291,4302,DISCHARGING
2025-08-19T03:48:33.486300,4299,DISCHARGING
2025-08-19T03:58:33.661192,4291,DISCHARGING
2025-08-19T04:00:05.226309,4150,DISCHARGING
2025-08-19T04:07:06.285980,4227,DISCHARGING
2025-08-19T04:07:11.353615,4239,DISCHARGING
2025-08-19T04:08:37.617427,4231,DISCHARGING
2025-08-19T04:10:13.916332,4224,DISCHARGING
2025-08-19T04:15:03.907659,4258,DISCHARGING
2025-08-19T04:15:19.139458,4221,DISCHARGING
2025-08-19T04:18:37.410477,4282,DISCHARGING
2025-08-19T04:20:03.905532,4209,DISCHARGING
2025-08-19T04:20:09.055760,4186,DISCHARGING
2025-08-19T04:28:37.996129,4280,DISCHARGING
2025-08-19T04:30:04.514500,4159,DISCHARGING
2025-08-19T04:38:07.648536,4257,DISCHARGING
2025-08-19T04:38:17.835759,4248,DISCHARGING
2025-08-19T04:38:38.184792,4276,DISCHARGING
2025-08-19T04:40:04.684320,4253,DISCHARGING
2025-08-19T04:40:09.744041,4208,DISCHARGING
2025-08-19T04:48:38.341491,4267,DISCHARGING
2025-08-19T04:58:33.430141,4270,DISCHARGING
2025-08-19T05:08:35.285127,4253,DISCHARGING
2025-08-19T05:16:58.985846,4226,DISCHARGING
2025-08-19T05:18:35.647866,4225,DISCHARGING
2025-08-19T05:28:35.726823,4253,DISCHARGING
2025-08-19T05:34:21.758304,4211,DISCHARGING
2025-08-19T05:34:37.532475,4100,DISCHARGING
2025-08-19T05:38:36.515028,4251,DISCHARGING
2025-08-19T05:44:37.684972,4246,DISCHARGING
2025-08-19T05:44:58.048041,4204,DISCHARGING
2025-08-19T05:47:30.928725,4230,DISCHARGING
2025-08-19T05:48:31.772252,4141,DISCHARGING
2025-08-19T05:48:36.860184,4167,DISCHARGING
2025-08-19T05:58:36.766002,4214,DISCHARGING
2025-08-19T05:59:58.126058,4156,DISCHARGING
2025-08-19T06:02:20.558382,4231,DISCHARGING
2025-08-19T06:02:25.654869,4221,DISCHARGING
2025-08-19T06:08:37.014208,4245,DISCHARGING
2025-08-19T06:09:38.061523,4214,DISCHARGING
2025-08-19T06:18:00.378579,4091,DISCHARGING
2025-08-19T06:18:05.442672,4193,DISCHARGING
2025-08-19T06:18:35.843442,4185,DISCHARGING
2025-08-19T06:27:23.263695,4162,DISCHARGING
2025-08-19T06:27:28.340842,4140,DISCHARGING
2025-08-19T06:28:34.250292,4154,DISCHARGING
2025-08-19T06:31:21.665367,4130,DISCHARGING
2025-08-19T06:38:33.994529,4214,DISCHARGING
2025-08-19T06:47:18.686438,4189,DISCHARGING
2025-08-19T06:48:19.402436,4127,DISCHARGING
2025-08-19T06:48:34.622740,4110,DISCHARGING
2025-08-19T06:53:28.633838,4112,DISCHARGING
2025-08-19T06:53:38.776466,4072,DISCHARGING
2025-08-19T06:58:38.036714,4105,DISCHARGING
2025-08-19T06:58:43.094720,4086,DISCHARGING
2025-08-19T07:02:56.489749,4052,DISCHARGING
2025-08-19T07:08:38.168779,4173,DISCHARGING
2025-08-19T07:09:08.656428,4172,DISCHARGING
2025-08-19T07:09:18.846286,4173,DISCHARGING
2025-08-19T07:18:33.585500,4177,DISCHARGING
2025-08-19T07:20:10.206920,4144,DISCHARGING
2025-08-19T07:20:20.356726,4133,DISCHARGING
2025-08-19T07:21:56.986429,4139,DISCHARGING
2025-08-19T07:24:23.900029,4008,DISCHARGING
2025-08-19T07:28:38.200721,4167,DISCHARGING
2025-08-19T07:29:23.984540,4150,DISCHARGING
2025-08-19T07:29:29.061923,4052,DISCHARGING
2025-08-19T07:30:04.671948,4025,DISCHARGING
2025-08-19T07:31:41.348116,4079,DISCHARGING
2025-08-19T07:32:06.781080,4154,DISCHARGING
2025-08-19T07:32:11.873150,4134,DISCHARGING
2025-08-19T07:38:38.401994,4145,DISCHARGING
2025-08-19T07:48:33.489802,4163,DISCHARGING
2025-08-19T07:58:33.509452,4136,DISCHARGING
2025-08-19T08:08:33.320346,4137,DISCHARGING
2025-08-19T08:18:38.223112,4147,DISCHARGING
2025-08-19T08:20:04.648206,4055,DISCHARGING
2025-08-19T08:20:09.716800,4131,DISCHARGING
2025-08-19T08:25:40.245455,4137,DISCHARGING
2025-08-19T08:25:50.382597,4120,DISCHARGING
2025-08-19T08:26:20.868405,4068,DISCHARGING
2025-08-19T08:27:57.069068,4046,DISCHARGING
2025-08-19T08:28:32.645959,4093,DISCHARGING
2025-08-19T08:28:37.706966,3978,DISCHARGING
2025-08-19T08:30:33.299445,4065,DISCHARGING
2025-08-19T08:31:49.342381,4042,DISCHARGING
2025-08-19T08:34:06.694525,4116,DISCHARGING
2025-08-19T08:36:18.618881,4037,DISCHARGING
2025-08-19T08:37:45.093863,4065,DISCHARGING
2025-08-19T08:38:35.769318,4000,DISCHARGING
2025-08-19T08:38:50.966871,4053,DISCHARGING
2025-08-19T08:38:56.048886,4085,DISCHARGING
2025-08-19T08:48:36.314536,4119,DISCHARGING
2025-08-19T08:49:06.837951,3958,DISCHARGING
2025-08-19T08:49:17.017888,4037,DISCHARGING
2025-08-19T08:49:22.067478,3984,DISCHARGING
2025-08-19T08:50:33.306174,3995,DISCHARGING
2025-08-19T08:52:24.831736,3997,DISCHARGING
2025-08-19T08:52:34.984388,3977,DISCHARGING
2025-08-19T08:55:47.758200,3957,DISCHARGING
2025-08-19T08:58:15.349010,4096,DISCHARGING
2025-08-19T08:58:35.642082,4003,DISCHARGING
2025-08-19T08:58:40.713637,4002,DISCHARGING
2025-08-19T09:00:42.420908,3952,DISCHARGING
2025-08-19T09:08:04.391302,4089,DISCHARGING
2025-08-19T09:08:14.581886,4066,DISCHARGING
2025-08-19T09:08:34.939017,4090,DISCHARGING
2025-08-19T09:18:35.226290,4061,DISCHARGING
2025-08-19T09:25:52.461884,4072,DISCHARGING
2025-08-19T09:26:02.619357,4075,DISCHARGING
2025-08-19T09:28:35.234119,4081,DISCHARGING
2025-08-19T09:33:30.186327,4064,DISCHARGING
2025-08-19T09:36:17.515828,3997,DISCHARGING
2025-08-19T09:36:27.650424,4009,DISCHARGING
2025-08-19T09:38:34.357406,3973,DISCHARGING
2025-08-19T09:42:32.522534,3978,DISCHARGING
2025-08-19T09:46:40.698408,3933,DISCHARGING
2025-08-19T09:46:50.815706,3956,DISCHARGING
2025-08-19T09:48:37.397875,3973,DISCHARGING
2025-08-19T09:48:52.576014,3939,DISCHARGING
2025-08-19T09:49:23.096547,3948,DISCHARGING
2025-08-19T09:49:38.318268,3881,DISCHARGING
2025-08-19T09:58:37.603104,4035,DISCHARGING
2025-08-19T09:59:38.599471,3960,DISCHARGING
