timestamp,value,status
2025-08-18T00:04:32.110635,3705,DISCHARGING
2025-08-18T00:05:38.108880,3676,DISCHARGING
2025-08-18T00:08:40.116661,3659,DISCHARGING
2025-08-18T00:10:52.012202,3669,DISCHARGING
2025-08-18T00:10:57.104851,3658,DISCHARGING
2025-08-18T00:11:22.502642,3570,DISCHARGING
2025-08-18T00:18:03.981608,3640,DISCHARGING
2025-08-18T00:18:39.430983,3499,DISCHARGING
2025-08-18T00:18:49.557825,3529,DISCHARGING
2025-08-18T00:19:09.880580,3707,DISCHARGING
2025-08-18T00:19:20.057110,3692,DISCHARGING
2025-08-18T00:28:39.445489,3716,DISCHARGING
2025-08-18T00:30:16.065560,3618,DISCHARGING
2025-08-18T00:30:37.293926,3652,DISCHARGING
2025-08-18T00:30:42.356476,3639,DISCHARGING
2025-08-18T00:34:35.967320,3629,DISCHARGING
2025-08-18T00:38:40.175149,3702,DISCHARGING
2025-08-18T00:41:07.570979,3681,DISCHARGING
2025-08-18T00:48:39.862909,3682,DISCHARGING
2025-08-18T00:53:34.555941,3681,DISCHARGING
2025-08-18T00:53:44.714760,3673,DISCHARGING
2025-08-18T00:57:18.306637,3562,DISCHARGING
2025-08-18T00:57:23.373668,3613,DISCHARGING
2025-08-18T00:58:39.667391,3694,DISCHARGING
2025-08-18T01:08:39.863794,3707,DISCHARGING
2025-08-18T01:18:40.112328,3709,DISCHARGING
2025-08-18T01:22:45.223528,3667,DISCHARGING
2025-08-18T01:22:50.300191,3585,DISCHARGING
2025-08-18T01:28:36.190858,3710,DISCHARGING
2025-08-18T01:29:42.293607,3582,DISCHARGING
2025-08-18T01:32:45.268626,3678,DISCHARGING
2025-08-18T01:32:50.349490,3673,DISCHARGING
2025-08-18T01:43:51.037543,3674,DISCHARGING
2025-08-18T01:44:01.193651,3473,DISCHARGING
2025-08-18T01:44:06.250585,3674,DISCHARGING
2025-08-18T01:44:11.284593,3564,DISCHARGING
2025-08-18T01:44:16.370391,3658,DISCHARGING
2025-08-18T01:48:40.867410,3699,DISCHARGING
2025-08-18T01:58:41.081202,3671,DISCHARGING
2025-08-18T02:08:36.961624,3692,DISCHARGING
2025-08-18T02:18:37.468546,3698,DISCHARGING
2025-08-18T02:28:37.973017,3695,DISCHARGING
2025-08-18T02:38:38.467729,3696,DISCHARGING
2025-08-18T02:58:39.140461,3691,DISCHARGING
2025-08-18T03:08:40.251480,3694,DISCHARGING
2025-08-18T03:18:40.149395,3689,DISCHARGING
2025-08-18T03:20:26.960305,3668,DISCHARGING
2025-08-18T03:20:32.051764,3688,DISCHARGING
2025-08-18T03:28:40.044355,3691,DISCHARGING
2025-08-18T03:38:39.829350,3687,DISCHARGING
2025-08-18T03:48:40.592504,3686,DISCHARGING
2025-08-18T03:58:40.513133,3685,DISCHARGING
2025-08-18T04:00:01.862097,3633,DISCHARGING
2025-08-18T04:00:12.133009,3611,DISCHARGING
2025-08-18T04:08:40.439877,3683,DISCHARGING
2025-08-18T04:15:06.901156,3606,DISCHARGING
2025-08-18T04:16:43.733100,3603,DISCHARGING
2025-08-18T04:16:53.898567,3570,DISCHARGING
2025-08-18T04:18:40.400060,3602,DISCHARGING
2025-08-18T04:20:11.674718,3591,DISCHARGING
2025-08-18T04:28:39.917342,3676,DISCHARGING
2025-08-18T04:30:06.332104,3651,DISCHARGING
2025-08-18T04:30:11.461535,3531,DISCHARGING
2025-08-18T04:30:21.638784,3671,DISCHARGING
2025-08-18T04:38:39.627836,3678,DISCHARGING
2025-08-18T04:40:05.965777,3623,DISCHARGING
2025-08-18T04:40:21.200490,3621,DISCHARGING
2025-08-18T04:48:39.347206,3677,DISCHARGING
2025-08-18T04:50:01.578345,3630,DISCHARGING
2025-08-18T04:50:16.807484,3615,DISCHARGING
2025-08-18T04:56:07.467239,3611,DISCHARGING
2025-08-18T04:56:22.718467,3672,DISCHARGING
2025-08-18T04:56:27.801965,3654,DISCHARGING
2025-08-18T04:58:39.976349,3669,DISCHARGING
2025-08-18T05:00:06.345549,3575,DISCHARGING
2025-08-18T05:02:28.645607,3622,DISCHARGING
2025-08-18T05:02:38.769303,3616,DISCHARGING
2025-08-18T05:08:39.637754,3669,DISCHARGING
2025-08-18T05:10:47.101867,3941,CHARGING
2025-08-18T05:10:52.159247,4212,CHARGING
2025-08-18T05:11:12.991614,4246,CHARGING
2025-08-18T05:11:28.251838,4254,CHARGING
2025-08-18T05:11:48.611884,4263,CHARGING
2025-08-18T05:12:08.940866,4268,CHARGING
2025-08-18T05:12:14.029616,4266,CHARGING
2025-08-18T05:12:19.130673,4270,CHARGING
2025-08-18T05:12:44.529771,4272,CHARGING
2025-08-18T05:12:54.703736,4273,CHARGING
2025-08-18T05:13:04.878804,4270,CHARGING
2025-08-18T05:13:09.960658,4271,CHARGING
2025-08-18T05:13:45.563443,4279,CHARGING
2025-08-18T05:13:55.730819,4276,CHARGING
2025-08-18T05:14:00.810350,4277,CHARGING
2025-08-18T05:14:46.589793,4281,CHARGING
2025-08-18T05:14:51.681641,4326,CHARGING
2025-08-18T05:15:01.846976,4333,CHARGING
2025-08-18T05:15:37.482402,4342,CHARGING
2025-08-18T05:15:42.567388,4335,CHARGING
2025-08-18T05:15:47.650712,4340,CHARGING
2025-08-18T05:15:52.732907,4336,CHARGING
2025-08-18T05:16:02.913286,4342,CHARGING
2025-08-18T05:16:13.085421,4343,CHARGING
2025-08-18T05:16:18.167314,4342,CHARGING
2025-08-18T05:16:23.248112,4333,CHARGING
2025-08-18T05:16:48.696950,4347,CHARGING
2025-08-18T05:17:09.053428,4348,CHARGING
2025-08-18T05:17:44.673285,4352,CHARGING
2025-08-18T05:17:49.764849,4346,CHARGING
2025-08-18T05:18:20.287335,4352,CHARGING
2025-08-18T05:18:35.553658,4354,CHARGING
2025-08-18T05:18:40.645660,4346,CHARGING
2025-08-18T05:18:45.732131,4354,CHARGING
2025-08-18T05:19:11.174056,4351,CHARGING
2025-08-18T05:19:21.348378,4355,CHARGING
2025-08-18T05:19:26.435710,4357,CHARGING
2025-08-18T05:19:46.792443,4359,CHARGING
2025-08-18T05:20:12.211830,4354,CHARGING
2025-08-18T05:20:32.558356,4360,CHARGING
2025-08-18T05:20:47.841891,4361,CHARGING
2025-08-18T05:20:52.929640,4359,CHARGING
2025-08-18T05:21:38.691724,4360,CHARGING
2025-08-18T05:21:48.863586,4365,CHARGING
2025-08-18T05:22:44.787106,4366,CHARGING
2025-08-18T05:23:15.299925,4368,CHARGING
2025-08-18T05:23:45.851222,4372,CHARGING
2025-08-18T05:23:50.929426,4371,CHARGING
2025-08-18T05:24:06.205173,4365,CHARGING
2025-08-18T05:24:41.813143,4375,CHARGING
2025-08-18T05:24:46.904598,4371,CHARGING
2025-08-18T05:25:32.646958,4373,CHARGING
2025-08-18T05:25:47.915013,4377,CHARGING
2025-08-18T05:25:58.093227,4376,CHARGING
2025-08-18T05:26:23.524863,4379,CHARGING
2025-08-18T05:26:28.611100,4359,CHARGING
2025-08-18T05:26:48.897762,4432,CHARGING
2025-08-18T05:26:59.082212,4412,CHARGING
2025-08-18T05:27:04.357518,4433,CHARGING
2025-08-18T05:27:09.446647,4430,CHARGING
2025-08-18T05:27:45.031615,4437,CHARGING
2025-08-18T05:27:50.130072,4433,CHARGING
2025-08-18T05:28:00.291538,4421,CHARGING
2025-08-18T05:28:10.479785,4434,CHARGING
2025-08-18T05:28:20.669041,4438,CHARGING
2025-08-18T05:28:30.842410,4427,CHARGING
2025-08-18T05:28:46.110656,4435,CHARGING
2025-08-18T05:29:06.470964,4439,CHARGING
2025-08-18T05:29:11.554552,4437,CHARGING
2025-08-18T05:29:16.643874,4441,CHARGING
2025-08-18T05:29:47.148079,4442,CHARGING
2025-08-18T05:29:57.312742,4438,CHARGING
2025-08-18T05:30:02.398516,4441,CHARGING
2025-08-18T05:30:22.748229,4443,CHARGING
2025-08-18T05:30:37.994819,4442,CHARGING
2025-08-18T05:30:43.082574,4446,CHARGING
2025-08-18T05:30:48.179886,4445,CHARGING
2025-08-18T05:31:08.409228,4401,CHARGING
2025-08-18T05:31:18.524729,4286,CHARGING
2025-08-18T05:31:28.645878,4288,CHARGING
2025-08-18T05:31:38.791651,4279,CHARGING
2025-08-18T05:31:48.925921,4289,CHARGING
2025-08-18T05:32:19.357189,4268,CHARGING
2025-08-18T05:32:24.407786,4079,CHARGING
2025-08-18T05:32:48.623693,4080,CHARGING
2025-08-18T05:33:13.939715,4073,CHARGING
2025-08-18T05:33:18.971645,4128,CHARGING
2025-08-18T05:33:44.429583,4219,CHARGING
2025-08-18T05:34:04.803544,4261,CHARGING
2025-08-18T05:34:20.066252,4264,CHARGING
2025-08-18T05:34:45.490616,4273,CHARGING
2025-08-18T05:34:50.579427,4244,CHARGING
2025-08-18T05:35:26.179436,4268,CHARGING
2025-08-18T05:35:46.529251,4280,CHARGING
2025-08-18T05:35:51.611639,4256,CHARGING
2025-08-18T05:36:11.972227,4308,CHARGING
2025-08-18T05:36:17.065374,4322,CHARGING
2025-08-18T05:36:32.255718,4303,CHARGING
2025-08-18T05:36:47.536873,4331,CHARGING
2025-08-18T05:36:57.724103,4322,CHARGING
2025-08-18T05:37:02.812478,4334,CHARGING
2025-08-18T05:37:38.424457,4320,CHARGING
2025-08-18T05:37:43.507775,4302,CHARGING
2025-08-18T05:37:48.595321,4335,CHARGING
2025-08-18T05:38:44.523315,4343,CHARGING
2025-08-18T05:38:59.782132,4344,CHARGING
2025-08-18T05:39:25.213470,4306,CHARGING
2025-08-18T05:39:30.307986,4338,CHARGING
2025-08-18T05:39:45.550036,4350,CHARGING
2025-08-18T05:39:50.645393,4348,CHARGING
2025-08-18T05:40:31.393675,4327,CHARGING
2025-08-18T05:40:41.561029,4350,CHARGING
2025-08-18T05:40:46.640989,4357,CHARGING
2025-08-18T05:40:51.725443,4356,CHARGING
2025-08-18T05:41:06.988169,4355,CHARGING
2025-08-18T05:41:22.255794,4347,CHARGING
2025-08-18T05:41:32.433553,4342,CHARGING
2025-08-18T05:41:47.689928,4354,CHARGING
2025-08-18T05:41:57.864699,4362,CHARGING
2025-08-18T05:42:13.121916,4365,CHARGING
2025-08-18T05:42:48.732658,4370,CHARGING
2025-08-18T05:43:04.002044,4364,CHARGING
2025-08-18T05:43:14.167673,4358,CHARGING
2025-08-18T05:43:24.350101,4368,CHARGING
2025-08-18T05:43:29.432951,4353,CHARGING
2025-08-18T05:43:39.616582,4370,CHARGING
2025-08-18T05:43:44.715063,4376,CHARGING
2025-08-18T05:43:49.804662,4365,CHARGING
2025-08-18T05:44:05.070732,4366,CHARGING
2025-08-18T05:44:10.132900,4377,CHARGING
2025-08-18T05:44:15.224548,4371,CHARGING
2025-08-18T05:44:30.468300,4380,CHARGING
2025-08-18T05:44:40.655463,4381,CHARGING
2025-08-18T05:44:45.755408,4377,CHARGING
2025-08-18T05:44:55.941118,4383,CHARGING
2025-08-18T05:45:06.112781,4379,CHARGING
2025-08-18T05:45:16.287674,4380,CHARGING
2025-08-18T05:45:21.377791,4384,CHARGING
2025-08-18T05:45:31.563454,4377,CHARGING
2025-08-18T05:46:12.244410,4391,CHARGING
2025-08-18T05:46:22.408130,4384,CHARGING
2025-08-18T05:46:37.654001,4391,CHARGING
2025-08-18T05:46:47.829711,4381,CHARGING
2025-08-18T05:46:58.010034,4398,CHARGING
2025-08-18T05:47:03.094825,4394,CHARGING
2025-08-18T05:47:13.273218,4397,CHARGING
2025-08-18T05:47:28.530073,4390,CHARGING
