timestamp,value,status
2025-09-08T00:00:11.737043,62,DISCHARGING
2025-09-08T00:04:30.043339,61,DISCHARGING
2025-09-08T00:09:39.457116,60,DISCHARGING
2025-09-08T00:14:53.963459,59,DISCHARGING
2025-09-08T00:21:14.591585,58,DISCHARGING
2025-09-08T00:26:18.955440,57,DISCHARGING
2025-09-08T00:31:38.648201,56,DISCHARGING
2025-09-08T00:36:43.177480,55,DISCHARGING
2025-09-08T00:44:04.205660,54,DISCHARGING
2025-09-08T00:50:24.626059,53,DISCHARGING
2025-09-08T00:55:33.955746,52,DISCHARGING
2025-09-08T01:01:49.459984,51,DISCHARGING
2025-09-08T01:08:10.046879,50,DISCHARGING
2025-09-08T01:13:19.107215,49,DISCHARGING
2025-09-08T01:19:34.477746,48,DISCHARGING
2025-09-08T01:24:54.013336,47,DISCHARGING
2025-09-08T01:30:59.341680,46,DISCHARGING
2025-09-08T01:38:20.844019,45,DISCHARGING
2025-09-08T01:43:40.863542,44,DISCHARGING
2025-09-08T01:50:52.117906,43,DISCHARGING
2025-09-08T01:57:07.599572,42,DISCHARGING
2025-09-08T02:01:16.129318,41,DISCHARGING
2025-09-08T02:08:32.364140,40,DISCHARGING
2025-09-08T02:14:52.927193,39,DISCHARGING
2025-09-08T02:20:12.595566,38,DISCHARGING
2025-09-08T02:26:17.904709,37,DISCHARGING
2025-09-08T02:30:36.615090,36,DISCHARGING
2025-09-08T02:36:42.592135,35,DISCHARGING
2025-09-08T02:42:02.355908,34,DISCHARGING
2025-09-08T02:47:06.841865,33,DISCHARGING
2025-09-08T02:52:26.920710,32,DISCHARGING
2025-09-08T02:57:41.648252,31,DISCHARGING
2025-09-08T03:00:49.446449,30,DISCHARGING
2025-09-08T03:04:53.230229,29,DISCHARGING
2025-09-08T03:09:11.984131,28,DISCHARGING
2025-09-08T03:13:15.706180,27,DISCHARGING
2025-09-08T03:17:29.566157,26,DISCHARGING
2025-09-08T03:21:38.269363,25,DISCHARGING
2025-09-08T03:25:52.015937,24,DISCHARGING
2025-09-08T03:30:00.845499,23,DISCHARGING
2025-09-08T03:35:15.531011,22,DISCHARGING
2025-09-08T03:39:24.370840,21,DISCHARGING
2025-09-08T03:43:38.167312,20,DISCHARGING
2025-09-08T03:47:41.768754,19,DISCHARGING
2025-09-08T03:52:00.545856,18,DISCHARGING
2025-09-08T03:56:04.173496,17,DISCHARGING
2025-09-08T04:03:26.376106,16,DISCHARGING
