timestamp,value,status
2025-08-17T00:07:17.092639,65,DISCHARGING
2025-08-17T00:23:49.631994,64,DISCHARGING
2025-08-17T00:46:49.061340,63,DISCHARGING
2025-08-17T01:06:39.783570,62,DISCHARGING
2025-08-17T01:27:30.842798,61,DISCHARGING
2025-08-17T01:52:31.122337,60,DISCHARGING
2025-08-17T02:13:22.756103,59,DISCHARGING
2025-08-17T02:45:50.578200,58,DISCHARGING
2025-08-17T03:07:36.952343,57,DISCHARGING
2025-08-17T03:40:05.418730,56,DISCHARGING
2025-08-17T04:01:53.279262,55,DISCHARGING
2025-08-17T04:08:13.720092,54,DISCHARGING
2025-08-17T04:17:37.660192,53,DISCHARGING
2025-08-17T04:22:47.082553,52,DISCHARGING
2025-08-17T04:29:02.382535,51,DISCHARGING
2025-08-17T04:54:07.205654,50,DISCHARGING
2025-08-17T05:27:24.479645,49,DISCHARGING
2025-08-17T05:50:27.554958,48,DISCHARGING
2025-08-17T05:59:51.176669,47,DISCHARGING
2025-08-17T06:16:33.576062,46,DISCHARGING
2025-08-17T06:24:56.091339,45,DISCHARGING
2025-08-17T06:43:44.734179,44,DISCHARGING
2025-08-17T06:49:50.088361,43,DISCHARGING
2025-08-17T07:02:27.193941,42,DISCHARGING
2025-08-17T07:14:54.553238,41,DISCHARGING
2025-08-17T07:20:14.113284,40,DISCHARGING
2025-08-17T07:25:23.536704,39,DISCHARGING
2025-08-17T07:32:39.915155,38,DISCHARGING
2025-08-17T07:35:47.522686,37,DISCHARGING
2025-08-17T07:50:27.031025,36,DISCHARGING
2025-08-17T08:02:54.598836,35,DISCHARGING
2025-08-17T08:08:09.862132,35,CHARGING
2025-08-17T08:09:10.792118,36,CHARGING
2025-08-17T08:09:46.403927,37,CHARGING
2025-08-17T08:10:37.279816,38,CHARGING
2025-08-17T08:11:17.965088,39,CHARGING
2025-08-17T08:12:08.834389,40,CHARGING
2025-08-17T08:12:59.663319,41,CHARGING
2025-08-17T08:13:50.503422,42,CHARGING
2025-08-17T08:14:41.307149,43,CHARGING
2025-08-17T08:15:11.841046,43,DISCHARGING
2025-08-17T09:28:49.221557,43,CHARGING
2025-08-17T09:29:24.772771,44,CHARGING
2025-08-17T09:29:45.104187,45,CHARGING
2025-08-17T09:30:05.442550,46,CHARGING
2025-08-17T09:30:35.920639,47,CHARGING
2025-08-17T09:31:26.830028,48,CHARGING
2025-08-17T09:31:52.285028,48,DISCHARGING
2025-08-17T09:38:34.151948,48,NOT_CHARGING
