timestamp,value,status
2025-09-03T01:22:05.304673,54,DISCHARGING
2025-09-03T02:31:55.894471,53,DISCHARGING
2025-09-03T03:02:15.997555,52,DISCHARGING
2025-09-03T03:36:35.068349,51,DISCHARGING
2025-09-03T04:15:16.660246,50,DISCHARGING
2025-09-03T04:37:07.748584,49,DISCHARGING
2025-09-03T04:52:49.924771,48,DISCHARGING
2025-09-03T05:01:12.432445,47,DISCHARGING
2025-09-03T05:04:19.771129,46,DISCHARGING
2025-09-03T05:18:48.563030,45,DISCHARGING
2025-09-03T05:40:00.302489,44,DISCHARGING
2025-09-03T06:12:23.558284,43,DISCHARGING
2025-09-03T06:33:02.691322,42,DISCHARGING
2025-09-03T06:34:04.141962,41,DISCHARGING
2025-09-03T06:40:11.910136,40,DISCHARGING
2025-09-03T06:45:31.566226,39,DISCHARGING
2025-09-03T06:51:47.577270,38,DISCHARGING
2025-09-03T06:56:57.606772,37,DISCHARGING
2025-09-03T07:03:13.487589,36,DISCHARGING
2025-09-03T07:08:23.471466,35,DISCHARGING
2025-09-03T07:13:38.427875,34,DISCHARGING
2025-09-03T07:19:59.511417,33,DISCHARGING
2025-09-03T07:24:03.461676,32,DISCHARGING
2025-09-03T07:29:23.082564,31,DISCHARGING
2025-09-03T07:30:22.034508,30,DISCHARGING
2025-09-03T07:38:24.959595,29,DISCHARGING
2025-09-03T07:40:39.916735,28,DISCHARGING
2025-09-03T07:42:41.567427,27,DISCHARGING
2025-09-03T07:43:42.233047,26,DISCHARGING
2025-09-03T07:52:02.838879,25,DISCHARGING
2025-09-03T07:57:22.868344,24,DISCHARGING
2025-09-03T08:02:27.752141,23,DISCHARGING
2025-09-03T08:08:52.837926,22,DISCHARGING
2025-09-03T08:13:54.254858,21,DISCHARGING
2025-09-03T08:20:15.454651,20,DISCHARGING
2025-09-03T08:24:18.516853,19,DISCHARGING
2025-09-03T08:26:30.432715,18,DISCHARGING
2025-09-03T08:33:11.909675,17,DISCHARGING
2025-09-03T08:38:16.428630,16,DISCHARGING
2025-09-03T08:40:13.405816,16,CHARGING
2025-09-03T08:40:49.015338,16,NOT_CHARGING
2025-09-03T08:40:54.099849,16,CHARGING
2025-09-03T08:41:44.860988,17,CHARGING
2025-09-03T08:42:35.783761,18,CHARGING
2025-09-03T08:43:26.609917,19,CHARGING
2025-09-03T08:44:17.484108,20,CHARGING
2025-09-03T08:45:18.511388,21,CHARGING
2025-09-03T08:46:09.398801,22,CHARGING
2025-09-03T08:47:00.232736,23,CHARGING
2025-09-03T08:47:50.992110,24,CHARGING
2025-09-03T08:49:57.406738,25,CHARGING
2025-09-03T08:52:19.131754,26,CHARGING
2025-09-03T08:54:10.155522,27,CHARGING
2025-09-03T08:56:01.444345,28,CHARGING
2025-09-03T08:59:50.142918,29,CHARGING
2025-09-03T09:02:22.130699,30,CHARGING
2025-09-03T09:05:15.300080,31,CHARGING
2025-09-03T09:08:02.121382,32,CHARGING
2025-09-03T09:10:33.521926,33,CHARGING
2025-09-03T09:12:34.876425,34,CHARGING
2025-09-03T09:15:11.886088,35,CHARGING
2025-09-03T09:17:43.932577,36,CHARGING
2025-09-03T09:20:15.847088,37,CHARGING
2025-09-03T09:22:42.716053,38,CHARGING
2025-09-03T09:25:04.605417,39,CHARGING
2025-09-03T09:26:56.220680,40,CHARGING
2025-09-03T09:28:27.702594,41,CHARGING
2025-09-03T09:29:38.848662,42,CHARGING
2025-09-03T09:30:44.497463,43,CHARGING
2025-09-03T09:32:05.302128,44,CHARGING
2025-09-03T09:33:16.027817,45,CHARGING
2025-09-03T09:34:47.078249,46,CHARGING
2025-09-03T09:36:08.400384,47,CHARGING
2025-09-03T09:37:19.681027,48,CHARGING
2025-09-03T09:37:45.099418,48,DISCHARGING
2025-09-03T10:32:10.460931,47,DISCHARGING
2025-09-03T10:39:27.320454,46,DISCHARGING
2025-09-03T10:50:57.574363,45,DISCHARGING
2025-09-03T10:52:59.184403,44,DISCHARGING
2025-09-03T11:01:21.228974,43,DISCHARGING
2025-09-03T11:02:21.761935,42,DISCHARGING
2025-09-03T11:06:35.290818,41,DISCHARGING
2025-09-03T11:09:43.003783,40,DISCHARGING
2025-09-03T11:13:56.549091,39,DISCHARGING
2025-09-03T11:17:04.095106,38,DISCHARGING
2025-09-03T11:18:04.961007,37,DISCHARGING
2025-09-03T11:22:18.120569,36,DISCHARGING
2025-09-03T11:25:25.797634,35,DISCHARGING
2025-09-03T11:28:28.237325,34,DISCHARGING
2025-09-03T11:32:41.932497,33,DISCHARGING
2025-09-03T11:35:49.503245,32,DISCHARGING
2025-09-03T11:37:51.169106,31,DISCHARGING
2025-09-03T11:41:05.562615,30,DISCHARGING
2025-09-03T11:43:07.237342,29,DISCHARGING
2025-09-03T11:46:14.579784,28,DISCHARGING
2025-09-03T11:48:16.083589,27,DISCHARGING
2025-09-03T11:51:28.929993,26,DISCHARGING
2025-09-03T11:53:35.749771,25,DISCHARGING
2025-09-03T11:55:37.454576,24,DISCHARGING
2025-09-03T11:58:50.089439,23,DISCHARGING
2025-09-03T12:00:51.900142,22,DISCHARGING
2025-09-03T12:02:58.568856,21,DISCHARGING
2025-09-03T12:06:01.160143,20,DISCHARGING
2025-09-03T12:09:13.938400,19,DISCHARGING
2025-09-03T12:11:20.739899,18,DISCHARGING
2025-09-03T12:13:22.631148,17,DISCHARGING
2025-09-03T12:16:25.428569,16,DISCHARGING
2025-09-03T12:18:37.231187,15,DISCHARGING
2025-09-03T12:20:44.108905,14,DISCHARGING
2025-09-03T12:23:36.717208,13,DISCHARGING
2025-09-03T12:26:08.883024,12,DISCHARGING
2025-09-03T12:27:19.695359,11,DISCHARGING
2025-09-03T12:29:52.928958,10,DISCHARGING
2025-09-03T12:31:59.489338,9,DISCHARGING
2025-09-03T12:33:40.865230,8,DISCHARGING
2025-09-03T12:36:02.843258,7,DISCHARGING
2025-09-03T12:38:14.746161,6,DISCHARGING
2025-09-03T12:40:21.531638,5,DISCHARGING
2025-09-03T12:42:23.344221,4,DISCHARGING
2025-09-03T12:44:04.823821,3,DISCHARGING
2025-09-03T12:46:09.424067,2,DISCHARGING
2025-09-03T12:57:04.897862,1,DISCHARGING
2025-09-03T13:14:19.027200,1,CHARGING
2025-09-03T13:15:10.607512,2,CHARGING
2025-09-03T13:16:01.310962,3,CHARGING
2025-09-03T13:16:21.626460,4,CHARGING
2025-09-03T13:17:12.470601,5,CHARGING
2025-09-03T13:17:53.110244,6,CHARGING
2025-09-03T13:18:43.947207,7,CHARGING
2025-09-03T13:19:34.732560,8,CHARGING
2025-09-03T13:20:25.548311,9,CHARGING
2025-09-03T13:21:16.355238,10,CHARGING
2025-09-03T13:22:07.086929,11,CHARGING
2025-09-03T13:22:57.951619,12,CHARGING
2025-09-03T13:23:38.600358,13,CHARGING
2025-09-03T13:24:29.407312,14,CHARGING
2025-09-03T13:25:20.196410,15,CHARGING
2025-09-03T13:27:17.169155,16,CHARGING
2025-09-03T13:28:58.342969,17,CHARGING
2025-09-03T13:31:10.100486,18,CHARGING
2025-09-03T13:32:51.334341,19,CHARGING
2025-09-03T13:34:12.454292,19,DISCHARGING
2025-09-03T13:34:17.553561,19,CHARGING
2025-09-03T13:34:48.029628,20,CHARGING
2025-09-03T13:35:59.144313,21,CHARGING
2025-09-03T13:37:09.875095,22,CHARGING
2025-09-03T13:38:20.546706,23,CHARGING
2025-09-03T13:40:01.777709,24,CHARGING
2025-09-03T13:41:23.449499,25,CHARGING
2025-09-03T13:42:49.516519,26,CHARGING
2025-09-03T13:44:40.882905,27,CHARGING
2025-09-03T13:46:42.514635,28,CHARGING
2025-09-03T13:48:43.971016,29,CHARGING
2025-09-03T13:51:00.932335,30,CHARGING
2025-09-03T13:52:12.000928,31,CHARGING
2025-09-03T13:53:33.360191,32,CHARGING
2025-09-03T13:54:44.314748,33,CHARGING
2025-09-03T13:55:45.279217,34,CHARGING
2025-09-03T13:56:46.316980,35,CHARGING
2025-09-03T13:58:07.529227,36,CHARGING
2025-09-03T13:59:28.576854,37,CHARGING
2025-09-03T14:01:04.633270,38,CHARGING
2025-09-03T14:02:35.732463,39,CHARGING
2025-09-03T14:03:56.661642,40,CHARGING
2025-09-03T14:05:27.996016,41,CHARGING
2025-09-03T14:06:39.132073,42,CHARGING
