timestamp,value,status
2025-08-29T00:08:18.706008,74,DISCHARGING
2025-08-29T00:08:18.691831,74,DISCHARGING
2025-08-29T00:32:11.968269,73,DISCHARGING
2025-08-29T00:32:11.954599,73,DISCHARGING
2025-08-29T00:56:15.354644,72,DISCHARGING
2025-08-29T00:56:15.366290,72,DISCHARGING
2025-08-29T01:19:07.456997,71,DISCHARGING
2025-08-29T01:19:07.467948,71,DISCHARGING
2025-08-29T01:39:03.849835,70,DISCHARGING
2025-08-29T01:39:03.836541,70,DISCHARGING
2025-08-29T02:00:52.582930,69,DISCHARGING
2025-08-29T02:00:54.086673,69,DISCHARGING
2025-08-29T02:11:18.169858,68,DISCHARGING
2025-08-29T02:11:20.688449,68,DISCHARGING
2025-08-29T02:15:34.376447,67,DISCHARGING
2025-08-29T02:15:36.393544,67,DISCHARGING
2025-08-29T02:20:40.726918,66,DISCHARGING
2025-08-29T02:20:43.740096,66,DISCHARGING
2025-08-29T02:24:57.226487,65,DISCHARGING
2025-08-29T02:24:59.280813,65,DISCHARGING
2025-08-29T02:29:02.681603,64,DISCHARGING
2025-08-29T02:29:05.544173,64,DISCHARGING
2025-08-29T02:34:20.056167,63,DISCHARGING
2025-08-29T02:34:22.191095,63,DISCHARGING
2025-08-29T02:40:30.623417,62,DISCHARGING
2025-08-29T02:40:32.673243,62,DISCHARGING
2025-08-29T02:45:47.477948,61,DISCHARGING
2025-08-29T02:45:50.315249,61,DISCHARGING
2025-08-29T02:50:55.428534,60,DISCHARGING
2025-08-29T02:50:57.034995,60,DISCHARGING
2025-08-29T02:56:11.635967,59,DISCHARGING
2025-08-29T02:56:15.239028,59,DISCHARGING
2025-08-29T03:01:30.307140,58,DISCHARGING
2025-08-29T03:01:32.518318,58,DISCHARGING
2025-08-29T03:12:56.142304,57,DISCHARGING
2025-08-29T03:12:58.460049,57,DISCHARGING
2025-08-29T03:27:25.053673,56,DISCHARGING
2025-08-29T03:27:27.931732,56,DISCHARGING
2025-08-29T03:44:10.176586,55,DISCHARGING
2025-08-29T03:44:11.104760,55,DISCHARGING
2025-08-29T04:04:58.556620,54,DISCHARGING
2025-08-29T04:04:58.578309,54,DISCHARGING
2025-08-29T04:25:56.537256,53,DISCHARGING
2025-08-29T04:25:56.555667,53,DISCHARGING
2025-08-29T05:12:52.476072,52,DISCHARGING
2025-08-29T05:12:52.497507,52,DISCHARGING
2025-08-29T05:40:03.756068,51,DISCHARGING
2025-08-29T05:40:03.780307,51,DISCHARGING
2025-08-29T06:06:10.797377,50,DISCHARGING
2025-08-29T06:06:10.831119,50,DISCHARGING
2025-08-29T06:16:35.591016,49,DISCHARGING
2025-08-29T06:16:35.604608,49,DISCHARGING
2025-08-29T06:23:57.341496,48,DISCHARGING
2025-08-29T06:23:57.353455,48,DISCHARGING
2025-08-29T06:27:01.268762,47,DISCHARGING
2025-08-29T06:27:01.276863,47,DISCHARGING
2025-08-29T06:40:26.724279,46,DISCHARGING
2025-08-29T06:40:26.713939,46,DISCHARGING
2025-08-29T06:59:14.331252,45,DISCHARGING
2025-08-29T06:59:16.218733,45,DISCHARGING
2025-08-29T07:02:27.289183,44,DISCHARGING
2025-08-29T07:02:29.098217,44,DISCHARGING
2025-08-29T07:05:32.597758,43,DISCHARGING
2025-08-29T07:05:35.676699,43,DISCHARGING
2025-08-29T07:08:48.528332,42,DISCHARGING
2025-08-29T07:08:50.411925,42,DISCHARGING
2025-08-29T07:21:13.774869,41,DISCHARGING
2025-08-29T07:21:15.825971,41,DISCHARGING
2025-08-29T07:23:17.514870,40,DISCHARGING
2025-08-29T07:23:20.475505,40,DISCHARGING
2025-08-29T07:27:34.162413,39,DISCHARGING
2025-08-29T07:27:36.278933,39,DISCHARGING
2025-08-29T07:30:37.205591,38,DISCHARGING
2025-08-29T07:30:38.948514,38,DISCHARGING
2025-08-29T07:40:00.565940,37,DISCHARGING
2025-08-29T07:40:01.929368,37,DISCHARGING
2025-08-29T07:40:42.585212,37,CHARGING
2025-08-29T07:40:46.302072,37,CHARGING
2025-08-29T07:41:01.501906,38,CHARGING
2025-08-29T07:41:02.852962,38,CHARGING
2025-08-29T07:42:13.824411,39,CHARGING
2025-08-29T07:42:17.534718,39,CHARGING
2025-08-29T07:43:24.801723,40,CHARGING
2025-08-29T07:43:28.410651,40,CHARGING
2025-08-29T07:44:25.603737,41,CHARGING
2025-08-29T07:44:29.263124,41,CHARGING
2025-08-29T07:47:11.503188,42,CHARGING
2025-08-29T07:47:13.432999,42,CHARGING
2025-08-29T07:50:14.155325,43,CHARGING
2025-08-29T07:50:16.189466,43,CHARGING
2025-08-29T07:53:38.999178,44,CHARGING
2025-08-29T07:53:41.951027,44,CHARGING
