timestamp,value,status
2025-08-30T00:05:19.360707,44,DISCHARGING
2025-08-30T00:05:19.989317,44,DISCHARGING
2025-08-30T00:38:31.857760,43,DISCHARGING
2025-08-30T00:38:31.996508,43,DISCHARGING
2025-08-30T00:54:16.063611,42,DISCHARGING
2025-08-30T00:54:16.078768,42,DISCHARGING
2025-08-30T01:23:29.701832,41,DISCHARGING
2025-08-30T01:23:29.681517,41,DISCHARGING
2025-08-30T03:01:33.110169,40,DISCHARGING
2025-08-30T03:01:33.121906,40,DISCHARGING
2025-08-30T03:51:37.603954,39,DISCHARGING
2025-08-30T03:51:37.625629,39,DISCHARGING
2025-08-30T04:06:16.063140,38,DISCHARGING
2025-08-30T04:06:16.086589,38,DISCHARGING
2025-08-30T04:16:40.317806,37,DISCHARGING
2025-08-30T04:16:40.343334,37,DISCHARGING
2025-08-30T04:37:31.046061,36,DISCHARGING
2025-08-30T04:37:31.026721,36,DISCHARGING
2025-08-30T05:04:36.209314,35,DISCHARGING
2025-08-30T05:04:36.224678,35,DISCHARGING
2025-08-30T05:36:01.522236,34,DISCHARGING
2025-08-30T05:36:01.569847,34,DISCHARGING
2025-08-30T05:58:53.665893,33,DISCHARGING
2025-08-30T05:58:53.647575,33,DISCHARGING
2025-08-30T06:10:18.948191,32,DISCHARGING
2025-08-30T06:10:18.934102,32,DISCHARGING
2025-08-30T06:23:00.830078,31,DISCHARGING
2025-08-30T06:23:00.926814,31,DISCHARGING
2025-08-30T06:28:05.220727,30,DISCHARGING
2025-08-30T06:28:05.232426,30,DISCHARGING
2025-08-30T06:34:25.797966,29,DISCHARGING
2025-08-30T06:34:25.816446,29,DISCHARGING
2025-08-30T06:38:29.060102,28,DISCHARGING
2025-08-30T06:38:29.080789,28,DISCHARGING
2025-08-30T06:43:48.436396,27,DISCHARGING
2025-08-30T06:43:48.452130,27,DISCHARGING
2025-08-30T06:49:03.745797,26,DISCHARGING
2025-08-30T06:49:03.755987,26,DISCHARGING
2025-08-30T06:54:12.891515,25,DISCHARGING
2025-08-30T06:54:12.874745,25,DISCHARGING
2025-08-30T06:57:15.216455,24,DISCHARGING
2025-08-30T06:57:15.227177,24,DISCHARGING
2025-08-30T07:06:38.827701,23,DISCHARGING
2025-08-30T07:06:38.842475,23,DISCHARGING
2025-08-30T07:07:49.834617,22,DISCHARGING
2025-08-30T07:07:49.846098,22,DISCHARGING
2025-08-30T07:12:59.643681,21,DISCHARGING
2025-08-30T07:12:59.659420,21,DISCHARGING
2025-08-30T07:16:12.165246,20,DISCHARGING
2025-08-30T07:16:12.183363,20,DISCHARGING
