2025-08-13 20:08:10,39.0,CHARGING
2025-08-13 20:10:11,39.1,CHARGING
2025-08-13 20:17:54,39.0,CHARGING
2025-08-13 20:18:04,39.3,CHARGING
2025-08-13 20:18:24,39.0,CHARGING
2025-08-13 20:18:34,39.2,DISCHARGING
2025-08-13 20:18:55,39.1,DISCHARGING
2025-08-13 20:20:05,38.4,DISCHARGING
2025-08-13 20:25:37,35.8,DISCHARGING
2025-08-13 20:28:37,35.1,DISCHARGING
2025-08-13 20:32:59,34.8,DISCHARGING
2025-08-13 20:36:51,34.1,DISCHARGING
2025-08-13 20:37:51,34.0,DISCHARGING
2025-08-13 20:40:33,33.6,DISCHARGING
2025-08-13 20:43:22,33.5,NOT_CHARGING
2025-08-13 20:43:35,33.2,CHARGING
2025-08-13 20:43:45,33.1,CHARGING
2025-08-13 20:43:55,33.5,CHARGING
2025-08-13 20:44:05,34.1,CHARGING
2025-08-13 20:44:15,34.7,CHARGING
2025-08-13 20:44:25,35.0,CHARGING
2025-08-13 20:44:35,35.1,CHARGING
2025-08-13 20:44:46,35.3,CHARGING
2025-08-13 20:44:56,35.7,CHARGING
2025-08-13 20:45:06,36.1,CHARGING
2025-08-13 20:45:36,36.2,CHARGING
2025-08-13 20:45:56,36.3,CHARGING
2025-08-13 20:46:16,36.4,CHARGING
2025-08-13 20:46:36,36.5,CHARGING
2025-08-13 20:46:46,36.6,CHARGING
2025-08-13 20:47:06,36.8,CHARGING
2025-08-13 20:47:27,37.0,CHARGING
2025-08-13 20:47:47,37.4,CHARGING
2025-08-13 20:48:27,37.3,CHARGING
2025-08-13 20:48:47,37.1,CHARGING
2025-08-13 20:49:27,37.3,CHARGING
2025-08-13 20:49:37,37.4,CHARGING
2025-08-13 20:50:18,37.5,CHARGING
2025-08-13 20:51:08,37.6,CHARGING
2025-08-13 20:51:28,37.8,CHARGING
2025-08-13 20:51:38,37.9,CHARGING
2025-08-13 20:52:08,38.0,CHARGING
2025-08-13 20:52:59,38.3,CHARGING
2025-08-13 20:53:19,38.4,CHARGING
2025-08-13 20:53:29,38.2,CHARGING
2025-08-13 20:54:09,38.3,CHARGING
2025-08-13 20:54:19,38.2,CHARGING
2025-08-13 20:54:49,38.1,CHARGING
2025-08-13 20:55:39,38.2,CHARGING
2025-08-13 20:56:30,38.1,CHARGING
2025-08-13 20:57:00,38.2,CHARGING
2025-08-13 20:57:30,38.1,CHARGING
2025-08-13 20:57:40,38.2,CHARGING
2025-08-13 20:58:00,38.3,CHARGING
2025-08-13 20:58:10,38.2,CHARGING
2025-08-13 20:58:40,38.1,CHARGING
2025-08-13 20:58:50,38.2,CHARGING
2025-08-13 20:59:31,38.1,CHARGING
2025-08-13 20:59:41,38.2,CHARGING
2025-08-13 21:00:01,38.3,CHARGING
2025-08-13 21:00:11,38.2,CHARGING
2025-08-13 21:00:21,38.3,CHARGING
2025-08-13 21:00:51,38.4,CHARGING
2025-08-13 21:02:32,38.3,CHARGING
2025-08-13 21:02:52,38.2,CHARGING
2025-08-13 21:03:02,38.4,CHARGING
2025-08-13 21:03:32,38.3,CHARGING
2025-08-13 21:05:13,38.7,CHARGING
2025-08-13 21:05:33,38.8,CHARGING
2025-08-13 21:05:43,39.0,CHARGING
2025-08-13 21:06:23,39.1,CHARGING
2025-08-13 21:07:23,39.4,CHARGING
2025-08-13 21:08:24,39.7,CHARGING
2025-08-13 21:08:34,39.8,CHARGING
2025-08-13 21:09:04,40.0,CHARGING
2025-08-13 21:09:14,40.1,CHARGING
2025-08-13 21:10:04,40.3,CHARGING
2025-08-13 21:10:14,40.2,CHARGING
2025-08-13 21:10:24,40.3,CHARGING
2025-08-13 21:10:44,40.4,CHARGING
2025-08-13 21:11:25,40.6,CHARGING
2025-08-13 21:12:25,40.7,CHARGING
2025-08-13 21:12:45,40.8,CHARGING
2025-08-13 21:14:26,40.9,CHARGING
2025-08-13 21:15:06,41.0,CHARGING
2025-08-13 21:15:16,41.1,CHARGING
2025-08-13 21:15:26,41.0,CHARGING
2025-08-13 21:16:06,41.2,CHARGING
2025-08-13 21:16:26,41.1,CHARGING
2025-08-13 21:16:46,41.2,CHARGING
2025-08-13 21:16:56,41.3,CHARGING
2025-08-13 21:17:17,41.2,CHARGING
2025-08-13 21:17:27,41.4,CHARGING
2025-08-13 21:18:17,41.6,CHARGING
2025-08-13 21:18:27,41.8,CHARGING
2025-08-13 21:18:37,41.7,CHARGING
2025-08-13 21:19:28,41.8,CHARGING
2025-08-13 21:23:29,41.7,CHARGING
2025-08-13 21:23:49,41.8,CHARGING
2025-08-13 21:23:59,41.7,CHARGING
2025-08-13 21:24:29,41.9,CHARGING
